https://play.usaultimate.org/events/Florida-Winter-Classic-2018/schedule/Women/CollegeWomen/,Apopka,FL,2018-01-13,2018-01-14
https://play.usaultimate.org/events/Carolina-Kickoff-2018-NC-Ultimate/schedule/Men/CollegeMen/,Chapel Hill,NC,2018-01-20,2018-01-21
https://play.usaultimate.org/events/T-Town-Throwdown-XIV-Open/schedule/Men/CollegeMen/,Tuscaloosa,AL,2018-01-20,2018-01-21
https://play.usaultimate.org/events/Flat-Tail-Open-Tournament-2018/schedule/Men/CollegeMen/,Corvallis,OR,2018-01-20,2018-01-21
https://play.usaultimate.org/events/Santa-Barbara-Invitational-2018/schedule/Men/CollegeMen/,Santa Barbara,CA,2018-01-26,2018-01-28
https://play.usaultimate.org/events/Santa-Barbara-Invitational-2018/schedule/Women/CollegeWomen/,Santa Barbara,CA,2018-01-26,2018-01-28
https://play.usaultimate.org/events/Joint-Summit-XXXIII-College-Open/schedule/Men/CollegeMen/,Greer,SC,2018-01-27,2018-01-28
https://play.usaultimate.org/events/New-Year-Fest-2018/schedule/Men/CollegeMen/,Phoenix,AZ,2018-01-27,2018-01-28
https://play.usaultimate.org/events/New-Year-Fest-2018/schedule/Women/CollegeWomen/,Phoenix,AZ,2018-01-27,2018-01-28
https://play.usaultimate.org/events/Winta-Binta-Vinta-Fest-2018/schedule/Women/CollegeWomen/,Charlottesville,VA,2018-01-27,2018-01-28
https://play.usaultimate.org/events/Flat-Tail-Womens-Tournament-2018/schedule/Women/CollegeWomen/,Corvallis,OR,2018-01-27,2018-01-28
https://play.usaultimate.org/events/Joint-Summit-XXXVI-College-Women/schedule/Women/CollegeWomen/,Greer,SC,2018-01-27,2018-01-28
https://play.usaultimate.org/events/Clutch-Classic-2018/schedule/Men/CollegeMen/,Kennesaw,GA,2018-01-27,2018-01-28
https://play.usaultimate.org/events/Clutch-Classic-2018/schedule/Women/CollegeWomen/,Kennesaw,GA,2018-01-27,2018-01-28
https://play.usaultimate.org/events/Big-D-in-Little-d-Open-2018/schedule/Men/CollegeMen/,Denton,TX,2018-02-03,2018-02-04
https://play.usaultimate.org/events/Queen-City-Tune-Up-2018-College-Open/schedule/Men/CollegeMen/,Charlotte,NC,2018-02-03,2018-02-04
https://play.usaultimate.org/events/Presidents-Day-Qualifier-2018/schedule/Men/CollegeMen/,San Luis Obispo,CA,2018-02-03,2018-02-04
https://play.usaultimate.org/events/Mid-Atlantic-Warmup-2018/schedule/Men/CollegeMen/,Williamsburg,VA,2018-02-03,2018-02-04
https://play.usaultimate.org/events/Hucking-and-Shucking-2018/schedule/Women/CollegeWomen/,Chapel Hill,NC,2018-02-03,2018-02-04
https://play.usaultimate.org/events/2018-Presidents-Day-Qualifying-Tournament/schedule/Women/CollegeWomen/,Los Angeles,CA,2018-02-03,2018-02-04
https://play.usaultimate.org/events/Queen-City-Tune-Up-2018-College-Women/schedule/Women/CollegeWomen/,Charlotte,NC,2018-02-03,2018-02-04
