DC-DEV Round Robin,college-open,9,2,2013
Washington,DC,2013-02-09,2013-02-09
https://scorereport.net/2013/college-open/event12445
Maryland-B
b,r,e,a,k
American-B
b,r,e,a,k
Georgetown-B
b,r,e,a,k
Johns Hopkins-B
b,r,e,a,k
George Washington-B
b,r,e,a,k
Towson-B
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
b,r,e,a,k
brackets,Bracket
bracket,Bracket
Maryland-B,American-B,13,2,"02/09/2013, 14:30",Bracket,final
bracket,*Bracket*
Georgetown-B,Johns Hopkins-B,10,6,"02/09/2013, 14:30",*Bracket*,final
bracket,*Bracket*
George Washington-B,American-B,13,4,"02/09/2013, 14:30",*Bracket*,final
bracket,Bracket
Maryland-B,George Washington-B,11,4,"02/09/2013, 13:00",Bracket,final
bracket,*Bracket*
Georgetown-B,Towson-B,13,0,"02/09/2013, 13:00",*Bracket*,final
bracket,*Bracket*
Johns Hopkins-B,Towson-B,9,4,"02/09/2013, 13:00",*Bracket*,final
bracket,Bracket
Maryland-B,Georgetown-B,8,5,"02/09/2013, 11:30",Bracket,final
bracket,*Bracket*
American-B,Towson-B,10,1,"02/09/2013, 11:30",*Bracket*,final
bracket,*Bracket*
George Washington-B,Johns Hopkins-B,13,4,"02/09/2013, 11:30",*Bracket*,final
bracket,Bracket
Maryland-B,Towson-B,12,2,"02/09/2013, 10:00",Bracket,final
bracket,*Bracket*
Georgetown-B,George Washington-B,W,F,"02/09/2013, 10:00",*Bracket*,final
bracket,*Bracket*
Johns Hopkins-B,American-B,7,3,"02/09/2013, 10:00",*Bracket*,final
b,r,e,a,k
