Big Sky Sectionals,open club,25,9,2004
Boise,ID,2004-09-25,2004-09-25
https://scorereport.net/2004/open/event966
Warchild
b,r,e,a,k
Kavu
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
b,r,e,a,k
brackets,Bracket
bracket,Bracket
Warchild,Kavu,13,9,"09/25/2004, 00:00",Bracket,final
b,r,e,a,k
