East Plains/Michigan Mixed Sectionals,mixed club,23,9,2006
Versailles,OH,2006-09-23,2006-09-23
https://scorereport.net/2006/mixed/event2807
Cruella de Ville
b,r,e,a,k
Cut & Run
b,r,e,a,k
Ignition
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Cruella de Ville,Cut & Run,15,11,"09/23/2006, 12:00",Pool A,final
Ignition,Cut & Run,15,10,"09/23/2006, 14:30",Pool A,final
Cruella de Ville,Ignition,11,9,"09/23/2006, 17:00",Pool A,final
b,r,e,a,k
brackets,Bracket
b,r,e,a,k
