Eastern Massachusetts Spring College Ultimate League,college-open,7,3,2010
Boston,MA,2010-03-07,2010-03-31
https://scorereport.net/2010/college-open/event7020
Northeastern
b,r,e,a,k
Stonehill
b,r,e,a,k
Worcester Polytech
b,r,e,a,k
Wentworth
b,r,e,a,k
Brandeis
b,r,e,a,k
Bentley
b,r,e,a,k
Massachusetts-Lowell
b,r,e,a,k
MIT
b,r,e,a,k
Boston College
b,r,e,a,k
Boston College-B
b,r,e,a,k
Northeastern-B
b,r,e,a,k
Bentley-B
b,r,e,a,k
Olin
b,r,e,a,k
Bryant
b,r,e,a,k
Boston University
b,r,e,a,k
Brown-B
b,r,e,a,k
Brandeis-B
b,r,e,a,k
Harvard-B
b,r,e,a,k
Holy Cross
b,r,e,a,k
Worcester Polytech-B
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
b,r,e,a,k
brackets,Bracket
bracket,3/10
Northeastern,Stonehill,15,10,"03/09/2010, 20:30",3/10,final
bracket,3/14
Stonehill,Worcester Polytech,14,10,"03/08/2010, 20:30",3/14,final
bracket,3/14
Stonehill,Wentworth,15,10,"03/10/2010, 20:30",3/14,final
bracket,3/16
Brandeis,Bentley,16,14,"03/10/2010, 12:00",3/16,final
bracket,3/17
Brandeis,Massachusetts-Lowell,15,4,"03/10/2010, 22:00",3/17,final
bracket,3/19
MIT,Northeastern,12,3,"03/07/2010, 17:30",3/19,final
bracket,3/19
Brandeis,Boston College,13,5,"03/07/2010, 10:00",3/19,final
bracket,3/20
Brandeis,Stonehill,15,7,"03/13/2010, 14:00",3/20,final
bracket,3/20
Northeastern,Boston College,15,11,"03/12/2010, 19:00",3/20,final
bracket,3/20
Boston College-B,Northeastern-B,15,13,"03/12/2010, 19:00",3/20,final
bracket,3/20
Bentley,Boston College,13,8,"03/13/2010, 14:00",3/20,final
bracket,3/20
Boston College-B,Bentley-B,15,13,"03/13/2010, 14:00",3/20,final
bracket,3/21
Brandeis,Worcester Polytech,15,6,"03/13/2010, 16:00",3/21,final
bracket,3/22
Bentley,Olin,15,2,"03/09/2010, 18:00",3/22,final
bracket,3/23
Northeastern,Worcester Polytech,15,10,"03/10/2010, 21:00",3/23,final
bracket,3/24
Bentley,Boston College,11,6,"03/13/2010, 16:00",3/24,final
bracket,3/24
Bentley,Bentley-B,15,2,"03/11/2010, 18:00",3/24,final
bracket,3/25
Stonehill,Bryant,15,9,"03/12/2010, 19:00",3/25,final
bracket,3/26
Boston University,Brown-B,15,8,"03/13/2010, 12:00",3/26,final
bracket,3/28
Bryant,Northeastern-B,11,4,"03/07/2010, 12:00",3/28,final
bracket,3/28
Olin,Worcester Polytech,11,8,"03/07/2010, 12:00",3/28,final
bracket,3/28
Wentworth,Olin,11,8,"03/07/2010, 12:00",3/28,final
bracket,3/28
Worcester Polytech,Wentworth,11,6,"03/07/2010, 12:00",3/28,final
bracket,3/28
Brandeis,Wentworth,15,4,"03/10/2010, 12:00",3/28,final
bracket,3/28
Brandeis,Wentworth,15,7,"03/10/2010, 12:00",3/28,final
bracket,3/28
Worcester Polytech,Bryant,11,6,"03/07/2010, 12:00",3/28,final
bracket,3/28
Brandeis,Brandeis-B,15,3,"03/09/2010, 20:00",3/28,final
bracket,3/28
Brandeis,Brandeis-B,15,5,"03/09/2010, 22:00",3/28,final
bracket,3/30
Northeastern-B,Harvard-B,14,11,"03/10/2010, 12:00",3/30,final
bracket,3/30
Wentworth,Harvard-B,11,2,"03/07/2010, 12:00",3/30,final
bracket,3/31
Olin,Harvard-B,12,11,"03/07/2010, 12:00",3/31,final
bracket,3/31
Worcester Polytech,Harvard-B,11,4,"03/07/2010, 12:00",3/31,final
bracket,3/31
Northeastern-B,Harvard-B,5,4,"03/07/2010, 12:00",3/31,final
bracket,3/31
Worcester Polytech,Holy Cross,13,10,"03/10/2010, 12:00",3/31,final
bracket,3/31
Worcester Polytech,Worcester Polytech-B,11,3,"03/10/2010, 12:00",3/31,final
bracket,3/31
Worcester Polytech,Worcester Polytech-B,11,4,"03/10/2010, 12:00",3/31,final
bracket,3/31
Boston University,Stonehill,15,5,"03/10/2010, 12:00",3/31,final
b,r,e,a,k
