Desert Women's Sectionals,womens club,15,9,2007
Tempe,AZ,2007-09-15,2007-09-15
https://scorereport.net/2007/womens/event3902
Ultimate PHX-ation
b,r,e,a,k
Scorch
b,r,e,a,k
Mucho Gusto
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Ultimate PHX-ation,Scorch,15,4,"09/15/2007, 04:30",Pool A,final
Mucho Gusto,Scorch,15,3,"09/15/2007, 06:15",Pool A,final
Mucho Gusto,Ultimate PHX-ation,15,6,"09/15/2007, 08:00",Pool A,final
b,r,e,a,k
brackets,Bracket
b,r,e,a,k
