Upstate New York Women's Sectionals,womens club,9,9,2007
Rochester,NY,2007-09-09,2007-09-09
https://scorereport.net/2007/womens/event3888
Rivet
b,r,e,a,k
Cornell Wild Roses
b,r,e,a,k
Capitals
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Rivet,Cornell Wild Roses,14,2,"09/09/2007, 10:00",Pool A,final
Capitals,Cornell Wild Roses,15,0,"09/09/2007, 11:30",Pool A,final
Rivet,Capitals,1,15,"09/09/2007, 13:00",Pool A,final
b,r,e,a,k
brackets,Bracket
b,r,e,a,k
