Upstate New York Women's Sectionals,womens club,14,9,2008
Rochester,NY,2008-09-14,2008-09-14
https://scorereport.net/2008/womens/event5182
Capitals
b,r,e,a,k
AlbaNY Smack
b,r,e,a,k
Rivet
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Capitals,AlbaNY Smack,13,1,"09/14/2008, 12:00",Pool A,final
Rivet,AlbaNY Smack,11,8,"09/14/2008, 13:30",Pool A,final
Capitals,Rivet,15,2,"09/14/2008, 15:00",Pool A,final
b,r,e,a,k
brackets,Bracket
b,r,e,a,k
