https://play.usaultimate.org/events/Surly-2023-Masters-Practice/schedule/Men/Masters-Men/,Vadnais Heights,MN,2023-01-06,2023-07-06
https://play.usaultimate.org/events/Pacific-Confrontational-Pac-Con/schedule/Men/CollegeMen/,Corvallis,OR,2023-01-21,2023-01-22
https://play.usaultimate.org/events/Carolina-Kickoff-womens-and-nonbinary/schedule/Women/CollegeWomen/,Chapel Hill,NC,2023-01-21,2023-01-22
https://play.usaultimate.org/events/Tupelo-Tuneup/schedule/Men/CollegeMen/,Tupelo,MS,2023-01-21,2023-01-23
https://play.usaultimate.org/events/Presidents-Day-Qualifier/schedule/Men/CollegeMen/,San Luis Obispo,CA,2023-01-21,2023-01-22
https://play.usaultimate.org/events/Lounge-of-Lizards/schedule/Women/CollegeWomen/,Milwaukee,WI,2023-01-22,2023-01-22
https://play.usaultimate.org/events/Lounge-of-Lizards/schedule/Women/Club-Women/,Milwaukee,WI,2023-01-22,2023-01-22
https://play.usaultimate.org/events/Carolina-Kickoff/schedule/Men/CollegeMen/,Chapel Hill,NC,2023-01-27,2023-01-29
https://play.usaultimate.org/events/Santa-Barbara-Invitational-2023/schedule/Men/CollegeMen/,Santa Barbara,CA,2023-01-27,2023-01-29
https://play.usaultimate.org/events/Santa-Barbara-Invitational-2023/schedule/Women/CollegeWomen/,Santa Barbara,CA,2023-01-27,2023-01-29
https://play.usaultimate.org/events/Mid-Atlantic-Warmup/schedule/Men/CollegeMen/,Williamsburg,VA,2023-01-28,2023-01-29
https://play.usaultimate.org/events/New-Year-Fest-2023/schedule/Men/CollegeMen/,Phoenix,AZ,2023-01-28,2023-01-29
https://play.usaultimate.org/events/New-Year-Fest-2023/schedule/Women/CollegeWomen/,Phoenix,AZ,2023-01-28,2023-01-29
https://play.usaultimate.org/events/Winta-Binta-Vinta/schedule/Women/CollegeWomen/,Charlottesville,VA,2023-01-28,2023-01-29
https://play.usaultimate.org/events/Florida-Winter-Classic-2023/schedule/Women/CollegeWomen/,Gainesville,FL,2023-01-28,2023-01-29
https://play.usaultimate.org/events/T-Town-Throwdown1/schedule/Men/CollegeMen/,Tuscaloosa,AL,2023-01-28,2023-01-29
https://play.usaultimate.org/events/T-Town-Throwdown1/schedule/Women/CollegeWomen/,Tuscaloosa,AL,2023-01-28,2023-01-29
https://play.usaultimate.org/events/Florida-Warm-Up-2023/schedule/Men/CollegeMen/,Tampa,FL,2023-02-03,2023-02-05
https://play.usaultimate.org/events/Antifreeze/schedule/Women/CollegeWomen/,Houston,TX,2023-02-04,2023-02-05
https://play.usaultimate.org/events/JPC-Just-Plain-Chilly/schedule/Men/CollegeMen/,Norman,OK,2023-02-04,2023-02-05
https://play.usaultimate.org/events/Stanford-Open/schedule/Men/CollegeMen/,Stevinson,CA,2023-02-04,2023-02-05
https://play.usaultimate.org/events/Stanford-Open/schedule/Women/CollegeWomen/,Stevinson,CA,2023-02-04,2023-02-05
https://play.usaultimate.org/events/Queen-City-Tune-Up1/schedule/Men/CollegeMen/,Rock Hill,SC,2023-02-11,2023-02-12
https://play.usaultimate.org/events/Queen-City-Tune-Up1/schedule/Women/CollegeWomen/,Rock Hill,SC,2023-02-11,2023-02-12
https://play.usaultimate.org/events/2023-TOTS-The-Only-Tenn-I-See/schedule/Women/CollegeWomen/,Knoxville,TN,2023-02-11,2023-02-12
https://play.usaultimate.org/events/UMass-Invite-2023/schedule/Men/CollegeMen/,Amherst,MA,2023-02-11,2023-02-12
https://play.usaultimate.org/events/Cutlass-Classic/schedule/Women/CollegeWomen/,Greenville,NC,2023-02-11,2023-02-12
https://play.usaultimate.org/events/Ugly-Dome/schedule/Men/CollegeMen/,Minneapolis,MN,2023-02-11,2023-02-13
https://play.usaultimate.org/events/Blue-Hen-Open/schedule/Men/CollegeMen/,Newark,DE,2023-02-18,2023-02-19
https://play.usaultimate.org/events/‘Ole-Muddy-Classic/schedule/Men/CollegeMen/,Tuscaloosa,AL,2023-02-18,2023-02-19
https://play.usaultimate.org/events/Commonwealth-Cup-Weekend1-2023/schedule/Men/CollegeMen/,Martinsville,VA,2023-02-18,2023-02-19
