2012 USA Ultimate Ozark Club Open Sectionals,open club,15,9,2012
Tulsa,OK,2012-09-15,2012-09-15
https://scorereport.net/2012/open/event11336
Rawhide
b,r,e,a,k
Four Horsemen
b,r,e,a,k
Boys Named Sue
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Rawhide,Four Horsemen,15,8,"09/15/2012, 11:30",Pool A,final
Boys Named Sue,Four Horsemen,15,12,"09/15/2012, 14:15",Pool A,final
Rawhide,Boys Named Sue,10,15,"09/15/2012, 17:00",Pool A,final
b,r,e,a,k
brackets,Bracket
b,r,e,a,k
