Poultry Days XXXI,open club,9,6,2012
Versailles,OH,2012-06-09,2012-06-10
https://scorereport.net/2012/open/event10613
Chicken Fingered
b,r,e,a,k
Karst Farm All-Stars
b,r,e,a,k
Chicken Schitt
b,r,e,a,k
Hen House Peep Show
b,r,e,a,k
Winner Winner Chicken Dinner
b,r,e,a,k
Eggs Benedict XVI
b,r,e,a,k
The Chad Larson Eggs-perience
b,r,e,a,k
Gizzards of Oz
b,r,e,a,k
Just Pullet
b,r,e,a,k
Party Cock Anthem
b,r,e,a,k
Hoosierchicken?
b,r,e,a,k
Peepshow
b,r,e,a,k
Cock Wringers
b,r,e,a,k
Fowl Flocking Tilt
b,r,e,a,k
Miller's Chicken
b,r,e,a,k
Pity Cluck
b,r,e,a,k
Chicken Sticky Yum Yum
b,r,e,a,k
Voodoo Chicken Blood
b,r,e,a,k
Team Canada
b,r,e,a,k
College Cluckfest
b,r,e,a,k
ChickeNooga
b,r,e,a,k
Tchaikovsky's Cluckcracker Suite
b,r,e,a,k
Free Range or Die!
b,r,e,a,k
Nutria Chicken of the Swamp
b,r,e,a,k
Breasts and Thighs
b,r,e,a,k
Case of Salmonella
b,r,e,a,k
poached!
b,r,e,a,k
The Arch-tridge Family
b,r,e,a,k
It's Raining Hen
b,r,e,a,k
Cock Block
b,r,e,a,k
Pollo en mis pantalones
b,r,e,a,k
Clucking Sluts
b,r,e,a,k
Roosterfarians
b,r,e,a,k
Twin Chicksicles
b,r,e,a,k
General TSU's Chicken
b,r,e,a,k
First Chickens In Flight
b,r,e,a,k
Party Fowl
b,r,e,a,k
Denver Omelettes
b,r,e,a,k
CluckUps
b,r,e,a,k
College of Rooster
b,r,e,a,k
Lemon Chicken
b,r,e,a,k
Kings of the Hill
b,r,e,a,k
Mad City Chickens
b,r,e,a,k
Caged Eggnigma
b,r,e,a,k
Baked Beach Chicken
b,r,e,a,k
Chicken a la King
b,r,e,a,k
Fowl Play
b,r,e,a,k
Feather Ticklers
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Chicken Fingered,Karst Farm All-Stars,11,3,"06/09/2012, 09:00",Pool A,final
Chicken Schitt,Hen House Peep Show,11,4,"06/09/2012, 09:00",Pool A,final
Winner Winner Chicken Dinner,Eggs Benedict XVI,9,11,"06/09/2012, 09:00",Pool A,final
Chicken Fingered,Eggs Benedict XVI,11,3,"06/09/2012, 10:30",Pool A,final
Chicken Schitt,Karst Farm All-Stars,11,1,"06/09/2012, 10:30",Pool A,final
Winner Winner Chicken Dinner,Hen House Peep Show,11,4,"06/09/2012, 10:30",Pool A,final
Chicken Fingered,Chicken Schitt,11,5,"06/09/2012, 12:00",Pool A,final
Winner Winner Chicken Dinner,Karst Farm All-Stars,11,3,"06/09/2012, 12:00",Pool A,final
Hen House Peep Show,Eggs Benedict XVI,7,11,"06/09/2012, 12:00",Pool A,final
Chicken Fingered,Hen House Peep Show,11,2,"06/09/2012, 13:30",Pool A,final
Chicken Schitt,Winner Winner Chicken Dinner,11,7,"06/09/2012, 13:30",Pool A,final
Karst Farm All-Stars,Eggs Benedict XVI,10,11,"06/09/2012, 13:30",Pool A,final
Chicken Fingered,Winner Winner Chicken Dinner,11,6,"06/09/2012, 15:00",Pool A,final
Chicken Schitt,Eggs Benedict XVI,11,6,"06/09/2012, 15:00",Pool A,final
Karst Farm All-Stars,Hen House Peep Show,3,11,"06/09/2012, 15:00",Pool A,final
pool,Pool B
The Chad Larson Eggs-perience,Gizzards of Oz,11,2,"06/09/2012, 09:00",Pool B,final
Just Pullet,Party Cock Anthem,8,11,"06/09/2012, 09:00",Pool B,final
Hoosierchicken?,Peepshow,11,4,"06/09/2012, 09:00",Pool B,final
The Chad Larson Eggs-perience,Peepshow,11,3,"06/09/2012, 10:30",Pool B,final
Just Pullet,Gizzards of Oz,10,11,"06/09/2012, 10:30",Pool B,final
Hoosierchicken?,Party Cock Anthem,11,9,"06/09/2012, 10:30",Pool B,final
The Chad Larson Eggs-perience,Just Pullet,11,2,"06/09/2012, 12:00",Pool B,final
Hoosierchicken?,Gizzards of Oz,11,7,"06/09/2012, 12:00",Pool B,final
Party Cock Anthem,Peepshow,11,9,"06/09/2012, 12:00",Pool B,final
The Chad Larson Eggs-perience,Party Cock Anthem,11,5,"06/09/2012, 13:30",Pool B,final
Just Pullet,Hoosierchicken?,9,11,"06/09/2012, 13:30",Pool B,final
Gizzards of Oz,Peepshow,11,7,"06/09/2012, 13:30",Pool B,final
The Chad Larson Eggs-perience,Hoosierchicken?,11,6,"06/09/2012, 15:00",Pool B,final
Just Pullet,Peepshow,11,1,"06/09/2012, 15:00",Pool B,final
Gizzards of Oz,Party Cock Anthem,11,10,"06/09/2012, 15:00",Pool B,final
pool,Pool C
Cock Wringers,Fowl Flocking Tilt,11,2,"06/09/2012, 09:00",Pool C,final
Miller's Chicken,Pity Cluck,4,11,"06/09/2012, 09:00",Pool C,final
Chicken Sticky Yum Yum,Voodoo Chicken Blood,11,3,"06/09/2012, 09:00",Pool C,final
Cock Wringers,Voodoo Chicken Blood,11,7,"06/09/2012, 10:30",Pool C,final
Miller's Chicken,Fowl Flocking Tilt,11,7,"06/09/2012, 10:30",Pool C,final
Chicken Sticky Yum Yum,Pity Cluck,11,6,"06/09/2012, 10:30",Pool C,final
Cock Wringers,Miller's Chicken,11,4,"06/09/2012, 12:00",Pool C,final
Chicken Sticky Yum Yum,Fowl Flocking Tilt,11,3,"06/09/2012, 12:00",Pool C,final
Pity Cluck,Voodoo Chicken Blood,11,10,"06/09/2012, 12:00",Pool C,final
Cock Wringers,Pity Cluck,11,4,"06/09/2012, 13:30",Pool C,final
Miller's Chicken,Chicken Sticky Yum Yum,2,11,"06/09/2012, 13:30",Pool C,final
Fowl Flocking Tilt,Voodoo Chicken Blood,3,11,"06/09/2012, 13:30",Pool C,final
Cock Wringers,Chicken Sticky Yum Yum,11,7,"06/09/2012, 15:00",Pool C,final
Miller's Chicken,Voodoo Chicken Blood,6,11,"06/09/2012, 15:00",Pool C,final
Fowl Flocking Tilt,Pity Cluck,11,10,"06/09/2012, 15:00",Pool C,final
pool,Pool D
Team Canada,College Cluckfest,11,3,"06/09/2012, 09:00",Pool D,final
ChickeNooga,Tchaikovsky's Cluckcracker Suite,11,9,"06/09/2012, 09:00",Pool D,final
Free Range or Die!,Nutria Chicken of the Swamp,7,11,"06/09/2012, 09:00",Pool D,final
Team Canada,Nutria Chicken of the Swamp,11,3,"06/09/2012, 10:30",Pool D,final
ChickeNooga,College Cluckfest,11,8,"06/09/2012, 10:30",Pool D,final
Free Range or Die!,Tchaikovsky's Cluckcracker Suite,6,11,"06/09/2012, 10:30",Pool D,final
Team Canada,ChickeNooga,11,6,"06/09/2012, 12:00",Pool D,final
Free Range or Die!,College Cluckfest,11,8,"06/09/2012, 12:00",Pool D,final
Tchaikovsky's Cluckcracker Suite,Nutria Chicken of the Swamp,6,11,"06/09/2012, 12:00",Pool D,final
Team Canada,Tchaikovsky's Cluckcracker Suite,11,4,"06/09/2012, 13:30",Pool D,final
ChickeNooga,Free Range or Die!,11,7,"06/09/2012, 13:30",Pool D,final
College Cluckfest,Nutria Chicken of the Swamp,11,9,"06/09/2012, 13:30",Pool D,final
Team Canada,Free Range or Die!,11,2,"06/09/2012, 15:00",Pool D,final
ChickeNooga,Nutria Chicken of the Swamp,11,7,"06/09/2012, 15:00",Pool D,final
College Cluckfest,Tchaikovsky's Cluckcracker Suite,3,11,"06/09/2012, 15:00",Pool D,final
pool,Pool E
Breasts and Thighs,Case of Salmonella,,,"06/09/2012, 09:00",Pool E,scheduled
poached!,The Arch-tridge Family,,,"06/09/2012, 09:00",Pool E,scheduled
It's Raining Hen,Cock Block,,,"06/09/2012, 09:00",Pool E,scheduled
Breasts and Thighs,Cock Block,,,"06/09/2012, 10:30",Pool E,scheduled
poached!,Case of Salmonella,,,"06/09/2012, 10:30",Pool E,scheduled
It's Raining Hen,The Arch-tridge Family,,,"06/09/2012, 10:30",Pool E,scheduled
Breasts and Thighs,poached!,,,"06/09/2012, 12:00",Pool E,scheduled
It's Raining Hen,Case of Salmonella,,,"06/09/2012, 12:00",Pool E,scheduled
The Arch-tridge Family,Cock Block,,,"06/09/2012, 12:00",Pool E,scheduled
Breasts and Thighs,The Arch-tridge Family,,,"06/09/2012, 13:30",Pool E,scheduled
poached!,It's Raining Hen,,,"06/09/2012, 13:30",Pool E,scheduled
Case of Salmonella,Cock Block,,,"06/09/2012, 13:30",Pool E,scheduled
Breasts and Thighs,It's Raining Hen,,,"06/09/2012, 15:00",Pool E,scheduled
poached!,Cock Block,,,"06/09/2012, 15:00",Pool E,scheduled
Case of Salmonella,The Arch-tridge Family,,,"06/09/2012, 15:00",Pool E,scheduled
pool,Pool F
Pollo en mis pantalones,Clucking Sluts,,,"06/09/2012, 09:00",Pool F,scheduled
Roosterfarians,Twin Chicksicles,,,"06/09/2012, 09:00",Pool F,scheduled
General TSU's Chicken,First Chickens In Flight,11,8,"06/09/2012, 09:00",Pool F,final
Pollo en mis pantalones,First Chickens In Flight,,,"06/09/2012, 10:30",Pool F,scheduled
Roosterfarians,Clucking Sluts,,,"06/09/2012, 10:30",Pool F,scheduled
General TSU's Chicken,Twin Chicksicles,11,0,"06/09/2012, 10:30",Pool F,final
Pollo en mis pantalones,Roosterfarians,,,"06/09/2012, 12:00",Pool F,scheduled
General TSU's Chicken,Clucking Sluts,W,L,"06/09/2012, 12:00",Pool F,final
Twin Chicksicles,First Chickens In Flight,,,"06/09/2012, 12:00",Pool F,scheduled
Pollo en mis pantalones,Twin Chicksicles,,,"06/09/2012, 13:30",Pool F,scheduled
Roosterfarians,General TSU's Chicken,W,L,"06/09/2012, 13:30",Pool F,final
Clucking Sluts,First Chickens In Flight,,,"06/09/2012, 13:30",Pool F,scheduled
Pollo en mis pantalones,General TSU's Chicken,W,L,"06/09/2012, 15:00",Pool F,final
Roosterfarians,First Chickens In Flight,,,"06/09/2012, 15:00",Pool F,scheduled
Clucking Sluts,Twin Chicksicles,,,"06/09/2012, 15:00",Pool F,scheduled
pool,Pool G
Party Fowl,Denver Omelettes,,,"06/09/2012, 09:00",Pool G,scheduled
CluckUps,College of Rooster,,,"06/09/2012, 09:00",Pool G,scheduled
Lemon Chicken,Kings of the Hill,,,"06/09/2012, 09:00",Pool G,scheduled
Party Fowl,Kings of the Hill,,,"06/09/2012, 10:30",Pool G,scheduled
CluckUps,Denver Omelettes,,,"06/09/2012, 10:30",Pool G,scheduled
Lemon Chicken,College of Rooster,,,"06/09/2012, 10:30",Pool G,scheduled
Party Fowl,CluckUps,,,"06/09/2012, 12:00",Pool G,scheduled
Lemon Chicken,Denver Omelettes,,,"06/09/2012, 12:00",Pool G,scheduled
College of Rooster,Kings of the Hill,,,"06/09/2012, 12:00",Pool G,scheduled
Party Fowl,College of Rooster,,,"06/09/2012, 13:30",Pool G,scheduled
CluckUps,Lemon Chicken,,,"06/09/2012, 13:30",Pool G,scheduled
Denver Omelettes,Kings of the Hill,,,"06/09/2012, 13:30",Pool G,scheduled
Party Fowl,Lemon Chicken,,,"06/09/2012, 15:00",Pool G,scheduled
CluckUps,Kings of the Hill,,,"06/09/2012, 15:00",Pool G,scheduled
Denver Omelettes,College of Rooster,,,"06/09/2012, 15:00",Pool G,scheduled
pool,Pool H
Mad City Chickens,Caged Eggnigma,,,"06/09/2012, 09:00",Pool H,scheduled
Baked Beach Chicken,Chicken a la King,,,"06/09/2012, 09:00",Pool H,scheduled
Fowl Play,Feather Ticklers,,,"06/09/2012, 09:00",Pool H,scheduled
Mad City Chickens,Feather Ticklers,,,"06/09/2012, 10:30",Pool H,scheduled
Baked Beach Chicken,Caged Eggnigma,,,"06/09/2012, 10:30",Pool H,scheduled
Fowl Play,Chicken a la King,,,"06/09/2012, 10:30",Pool H,scheduled
Mad City Chickens,Baked Beach Chicken,,,"06/09/2012, 12:00",Pool H,scheduled
Fowl Play,Caged Eggnigma,,,"06/09/2012, 12:00",Pool H,scheduled
Chicken a la King,Feather Ticklers,,,"06/09/2012, 12:00",Pool H,scheduled
Mad City Chickens,Chicken a la King,,,"06/09/2012, 13:30",Pool H,scheduled
Baked Beach Chicken,Fowl Play,,,"06/09/2012, 13:30",Pool H,scheduled
Caged Eggnigma,Feather Ticklers,,,"06/09/2012, 13:30",Pool H,scheduled
Mad City Chickens,Fowl Play,,,"06/09/2012, 15:00",Pool H,scheduled
Baked Beach Chicken,Feather Ticklers,,,"06/09/2012, 15:00",Pool H,scheduled
Caged Eggnigma,Chicken a la King,,,"06/09/2012, 15:00",Pool H,scheduled
b,r,e,a,k
brackets,Bracket
bracket,Division I Championship Bracket
Chicken Fingered,Hoosierchicken?,13,6,"06/10/2012, 09:00",Division I Championship Bracket,final
Mad City Chickens,Kings of the Hill,13,11,"06/10/2012, 09:00",Division I Championship Bracket,final
Breasts and Thighs,Roosterfarians,13,6,"06/10/2012, 09:00",Division I Championship Bracket,final
Team Canada,Chicken Sticky Yum Yum,13,4,"06/10/2012, 09:00",Division I Championship Bracket,final
Cock Wringers,ChickeNooga,13,6,"06/10/2012, 09:00",Division I Championship Bracket,final
Pollo en mis pantalones,The Arch-tridge Family,13,5,"06/10/2012, 09:00",Division I Championship Bracket,final
Baked Beach Chicken,Party Fowl,13,11,"06/10/2012, 09:00",Division I Championship Bracket,final
The Chad Larson Eggs-perience,Chicken Schitt,13,8,"06/10/2012, 09:00",Division I Championship Bracket,final
