BUDA SCL 4/3 Test,mixed club,21,8,2010
GrassBurner,BBN,15,7,"08/21/2010, 13:00",Pool N,final
Zerg Rush,BBN,15,13,"08/21/2010, 15:00",Pool N,final
GrassBurner,Swingers,15,11,"08/21/2010, 15:00",Pool N,final
pool,Pool O
Store Bought Dirt,GoThrilla,15,16,"08/21/2010, 09:00",Pool O,final
Capture the Dream,Skoosh,15,4,"08/21/2010, 09:00",Pool O,final
Store Bought Dirt,Capture the Dream,10,15,"08/21/2010, 11:00",Pool O,final
GoThrilla,Skoosh,15,8,"08/21/2010, 11:00",Pool O,final
Store Bought Dirt,Skoosh,15,9,"08/21/2010, 15:00",Pool O,final
GoThrilla,Capture the Dream,10,15,"08/21/2010, 15:00",Pool O,final
pool,Pool P
WuWu,Demons,15,13,"08/21/2010, 09:00",Pool P,final
Live Poultry Fresh Killed,Flow Chart,7,15,"08/21/2010, 09:00",Pool P,final
WuWu,Live Poultry Fresh Killed,15,6,"08/21/2010, 11:00",Pool P,final
Demons,Flow Chart,9,15,"08/21/2010, 11:00",Pool P,final
WuWu,Flow Chart,15,10,"08/21/2010, 13:00",Pool P,final
Demons,Live Poultry Fresh Killed,11,15,"08/21/2010, 13:00",Pool P,final
pool,Pool Q
JHOP,Fetch,15,9,"08/21/2010, 09:00",Pool Q,final
Merge (MA),Anteaters,15,4,"08/21/2010, 09:00",Pool Q,final
JHOP,Merge (MA),11,15,"08/21/2010, 11:00",Pool Q,final
Fetch,Anteaters,15,11,"08/21/2010, 11:00",Pool Q,final
JHOP,Anteaters,15,7,"08/21/2010, 13:00",Pool Q,final
Fetch,Merge (MA),11,15,"08/21/2010, 13:00",Pool Q,final
pool,Pool R
OTP,Suckwagon,15,9,"08/21/2010, 09:00",Pool R,final
Tubbs,Double Run,15,11,"08/21/2010, 09:00",Pool R,final
OTP,Tubbs,12,2,"08/21/2010, 11:00",Pool R,final
Suckwagon,Double Run,15,6,"08/21/2010, 11:00",Pool R,final
OTP,Double Run,12,11,"08/21/2010, 13:00",Pool R,final
Suckwagon,Tubbs,15,11,"08/21/2010, 13:00",Pool R,final
pool,Pool S
Hipster Kitties,Rebel Alliance,15,11,"08/21/2010, 11:00",Pool S,final
Spam,123 Frisbee,15,9,"08/21/2010, 11:00",Pool S,final
Hipster Kitties,Spam,15,4,"08/21/2010, 13:00",Pool S,final
Rebel Alliance,123 Frisbee,15,1,"08/21/2010, 13:00",Pool S,final
Hipster Kitties,123 Frisbee,15,5,"08/21/2010, 15:00",Pool S,final
Rebel Alliance,Spam,14,9,"08/21/2010, 15:00",Pool S,final
pool,Pool T
Toads,Pen Fifteen Club,15,6,"08/21/2010, 09:00",Pool T,final
WooTown,JP House of Frisbee,15,8,"08/21/2010, 09:00",Pool T,final
Toads,WooTown,15,9,"08/21/2010, 11:00",Pool T,final
Pen Fifteen Club,JP House of Frisbee,15,8,"08/21/2010, 11:00",Pool T,final
Toads,JP House of Frisbee,15,1,"08/21/2010, 13:00",Pool T,final
Pen Fifteen Club,WooTown,11,15,"08/21/2010, 13:00",Pool T,final
pool,Pool U
Aunt Jomamas Kung Fu Snafu,Huck Buddies,10,13,"08/21/2010, 09:00",Pool U,final
The Deciders,It's a Trap,15,10,"08/21/2010, 09:00",Pool U,final
Aunt Jomamas Kung Fu Snafu,The Deciders,14,9,"08/21/2010, 11:00",Pool U,final
Huck Buddies,It's a Trap,11,12,"08/21/2010, 11:00",Pool U,final
Aunt Jomamas Kung Fu Snafu,It's a Trap,15,8,"08/21/2010, 13:00",Pool U,final
Huck Buddies,The Deciders,13,12,"08/21/2010, 13:00",Pool U,final
pool,Pool NN
BBN,WuWu,12,15,"08/21/2010, 17:00",Pool NN,final
BBN,Flow Chart,14,16,"08/21/2010, 17:00",Pool NN,final
BBN,Flow Chart,14,12,"08/22/2010, 09:00",Pool NN,final
BBN,WuWu,14,15,"08/22/2010, 09:00",Pool NN,final
BBN,2010003N,,,"08/22/2010, 19:00",Pool NN,scheduled
BBN,2010002P,,,"08/22/2010, 19:00",Pool NN,scheduled
pool,Pool OO
2010003O,Merge (MA),15,12,"08/21/2010, 17:00",Pool OO,final
2010003O,JHOP,12,14,"08/21/2010, 17:00",Pool OO,final
2010003O,JHOP,15,10,"08/22/2010, 09:00",Pool OO,final
2010003O,Merge (MA),13,7,"08/22/2010, 09:00",Pool OO,final
2010003O,2010004O,,,"08/22/2010, 19:00",Pool OO,scheduled
2010003O,2010002Q,,,"08/22/2010, 19:00",Pool OO,scheduled
pool,Pool PP
Live Poultry Fresh Killed,OTP,8,15,"08/21/2010, 17:00",Pool PP,final
Live Poultry Fresh Killed,Suckwagon,10,15,"08/21/2010, 17:00",Pool PP,final
Live Poultry Fresh Killed,Suckwagon,5,15,"08/22/2010, 09:00",Pool PP,final
Live Poultry Fresh Killed,OTP,15,12,"08/22/2010, 09:00",Pool PP,final
Live Poultry Fresh Killed,2010004P,,,"08/22/2010, 19:00",Pool PP,scheduled
Live Poultry Fresh Killed,2010002R,,,"08/22/2010, 19:00",Pool PP,scheduled
pool,Pool QQ
Fetch,Hipster Kitties,8,13,"08/21/2010, 17:00",Pool QQ,final
Fetch,Rebel Alliance,17,16,"08/21/2010, 17:00",Pool QQ,final
Fetch,Rebel Alliance,7,14,"08/22/2010, 09:00",Pool QQ,final
Fetch,Hipster Kitties,12,13,"08/22/2010, 09:00",Pool QQ,final
Fetch,2010004Q,,,"08/22/2010, 19:00",Pool QQ,scheduled
Fetch,2010002S,,,"08/22/2010, 19:00",Pool QQ,scheduled
pool,Pool RR
2010003R,Toads,12,8,"08/21/2010, 15:00",Pool RR,final
2010003R,WooTown,15,13,"08/21/2010, 15:00",Pool RR,final
2010003R,WooTown,14,11,"08/22/2010, 09:00",Pool RR,final
2010003R,Toads,15,11,"08/22/2010, 09:00",Pool RR,final
2010003R,2010004R,,,"08/22/2010, 19:00",Pool RR,scheduled
2010003R,2010002T,,,"08/22/2010, 19:00",Pool RR,scheduled
pool,Pool SS
2010003S,Huck Buddies,15,10,"08/21/2010, 17:00",Pool SS,final
2010003S,Aunt Jomamas Kung Fu Snafu,14,15,"08/21/2010, 17:00",Pool SS,final
2010003S,Aunt Jomamas Kung Fu Snafu,12,9,"08/22/2010, 09:00",Pool SS,final
2010003S,Huck Buddies,15,6,"08/22/2010, 09:00",Pool SS,final
2010003S,2010004S,,,"08/22/2010, 19:00",Pool SS,scheduled
2010003S,2010002U,,,"08/22/2010, 19:00",Pool SS,scheduled
pool,Pool TT
2010003T,It's a Trap,15,7,"08/21/2010, 15:00",Pool TT,final
2010003T,The Deciders,11,8,"08/21/2010, 15:00",Pool TT,final
2010003T,2010004T,,,"08/21/2010, 17:00",Pool TT,scheduled
2010003T,2010003U,,,"08/21/2010, 17:00",Pool TT,scheduled
2010003T,The Deciders,12,9,"08/22/2010, 09:00",Pool TT,final
2010003T,It's a Trap,15,5,"08/22/2010, 09:00",Pool TT,final
pool,Pool UU
2010001N,Capture the Dream,17,15,"08/21/2010, 17:00",Pool UU,final
2010001N,GoThrilla,14,16,"08/21/2010, 17:00",Pool UU,final
2010001N,GoThrilla,15,9,"08/22/2010, 09:00",Pool UU,final
2010001N,Capture the Dream,15,7,"08/22/2010, 09:00",Pool UU,final
2010001N,2010004N,,,"08/22/2010, 19:00",Pool UU,scheduled
2010001N,2010002O,,,"08/22/2010, 19:00",Pool UU,scheduled
b,r,e,a,k
brackets,Bracket
bracket,D1 Championship Bracket
BBN,Swingers,15,14,"08/22/2010, 11:00",D1 Championship Bracket,final
Zerg Rush,Flow Chart,14,10,"08/22/2010, 11:00",D1 Championship Bracket,final
Capture the Dream,GrassBurner,14,12,"08/22/2010, 11:00",D1 Championship Bracket,final
WuWu,GoThrilla,15,6,"08/22/2010, 11:00",D1 Championship Bracket,final
Zerg Rush,BBN,15,12,"08/22/2010, 13:00",D1 Championship Bracket,final
Capture the Dream,WuWu,15,10,"08/22/2010, 13:00",D1 Championship Bracket,final
Zerg Rush,Capture the Dream,15,6,"08/22/2010, 15:00",D1 Championship Bracket,final
bracket,D2 Championship Bracket
Store Bought Dirt,Demons,15,10,"08/22/2010, 11:00",D2 Championship Bracket,final
Live Poultry Fresh Killed,Skoosh,13,11,"08/22/2010, 11:00",D2 Championship Bracket,final
Suckwagon,Merge (MA),15,9,"08/22/2010, 11:00",D2 Championship Bracket,final
OTP,JHOP,15,11,"08/22/2010, 11:00",D2 Championship Bracket,final
Store Bought Dirt,Live Poultry Fresh Killed,15,6,"08/22/2010, 13:00",D2 Championship Bracket,final
Suckwagon,OTP,14,9,"08/22/2010, 13:00",D2 Championship Bracket,final
Suckwagon,Store Bought Dirt,16,14,"08/22/2010, 15:00",D2 Championship Bracket,final
bracket,D3 Championship Bracket
WooTown,Hipster Kitties,9,7,"08/22/2010, 11:00",D3 Championship Bracket,final
Toads,Rebel Alliance,14,11,"08/22/2010, 11:00",D3 Championship Bracket,final
Fetch,Double Run,W,L,"08/22/2010, 11:00",D3 Championship Bracket,final
Tubbs,Anteaters,15,7,"08/22/2010, 11:00",D3 Championship Bracket,final
Toads,WooTown,15,7,"08/22/2010, 13:00",D3 Championship Bracket,final
Tubbs,Fetch,15,8,"08/22/2010, 13:00",D3 Championship Bracket,final
Tubbs,Toads,14,8,"08/22/2010, 15:00",D3 Championship Bracket,final
bracket,D4 Champioship Bracket
Spam,It's a Trap,12,3,"08/22/2010, 11:00",D4 Champioship Bracket,final
The Deciders,123 Frisbee,W,L,"08/22/2010, 11:00",D4 Champioship Bracket,final
Aunt Jomamas Kung Fu Snafu,JP House of Frisbee,11,9,"08/22/2010, 11:00",D4 Champioship Bracket,final
Pen Fifteen Club,Huck Buddies,15,9,"08/22/2010, 11:00",D4 Champioship Bracket,final
Spam,The Deciders,11,8,"08/22/2010, 13:00",D4 Champioship Bracket,final
Pen Fifteen Club,Aunt Jomamas Kung Fu Snafu,W,L,"08/22/2010, 13:00",D4 Champioship Bracket,final
Spam,Pen Fifteen Club,8,6,"08/22/2010, 15:00",D4 Champioship Bracket,final
b,r,e,a,k
