https://play.usaultimate.org/events/MCUDL--Mercer-Midnight-Madness/schedule/Mixed/Club-Mixed,Robbinsville,NJ,2014-01-03,2014-01-05
https://play.usaultimate.org/events/Florida-Winter-Classic-Womens/schedule/Women/CollegeWomen/,Gainesville,FL,2014-01-18,2014-01-20
https://play.usaultimate.org/events/Santa-Barbara-Invite/schedule/Women/CollegeWomen/,Goleta,CA,2014-01-24,2014-01-26
https://play.usaultimate.org/events/Santa-Barbara-Invite/schedule/Men/CollegeMen/,Goleta,CA,2014-01-24,2014-01-26
https://play.usaultimate.org/events/ACC-Ultimate-Championships/schedule/Men/CollegeMen/,Chapel Hill,NC,2014-01-25,2014-01-26
https://play.usaultimate.org/events/Joint-Summit/schedule/Women/CollegeWomen/,Clemson,SC,2014-01-25,2014-01-26
https://play.usaultimate.org/events/New-Year-Fest/schedule/Men/CollegeMen/,Phoenix,AZ,2014-01-25,2014-01-26
https://play.usaultimate.org/events/T-Town-Throwdown-X/schedule/Men/CollegeMen/,Tuscaloosa,AL,2014-01-25,2014-01-26
https://play.usaultimate.org/events/All-Nighter/schedule/mixed/College-Mixed/,Oakland,NJ,2014-01-25,2014-01-26
https://play.usaultimate.org/events/Colluvium-2014/schedule/Men/CollegeMen/,Corvallis,OR,2014-02-01,2014-02-02
https://play.usaultimate.org/events/Colluvium-2014/schedule/Women/CollegeWomen/,Corvallis,OR,2014-02-01,2014-02-02
https://play.usaultimate.org/events/Tarheel-Tune-Up/schedule/Women/CollegeWomen/,Chapel Hill,NC,2014-02-01,2014-02-02
https://play.usaultimate.org/events/Big-D-in-Little-d-Womens/schedule/Women/CollegeWomen/,Denton,TX,2014-02-01,2014-02-02
https://play.usaultimate.org/events/Queen-City-Tune-Up/schedule/Women/CollegeWomen/,Charlotte,NC,2014-02-08,2014-02-09
https://play.usaultimate.org/events/Emory-Invite-2014/schedule/Men/CollegeMen/,Atlanta,GA,2014-02-08,2014-02-09
https://play.usaultimate.org/events/DIII-Warm-Up/schedule/Men/CollegeMen/,Riverside,CA,2014-02-08,2014-02-09
https://play.usaultimate.org/events/DIII-Warm-Up/schedule/Women/CollegeWomen/,Riverside,CA,2014-02-08,2014-02-09
https://play.usaultimate.org/events/Queen-City-Tune-Up-2014/schedule/Men/CollegeMen/,Charlotte,NC,2014-02-08,2014-02-09
https://play.usaultimate.org/events/Big-D-in-Little-d/schedule/Men/CollegeMen/,Denton,TX,2014-02-08,2014-02-09
https://play.usaultimate.org/events/Presidents-Day-Open-Classic/schedule/Women/CollegeWomen/,Los Angeles,CA,2014-02-08,2014-02-09
https://play.usaultimate.org/events/Stanford-Open-2014/schedule/Men/CollegeMen/,Stevinson,CA,2014-02-08,2014-02-09
https://play.usaultimate.org/events/Stanford-Open-2014/schedule/Women/CollegeWomen/,Stevinson,CA,2014-02-08,2014-02-09
https://play.usaultimate.org/events/Warm-Up-A-Florida-Affair/schedule/Men/CollegeMen/,Tampa,FL,2014-02-14,2014-02-16
https://play.usaultimate.org/events/Hendrix-Ultimate-Experience-HUX/schedule/Men/CollegeMen/,Conway,AR,2014-02-15,2014-02-16
https://play.usaultimate.org/events/Hendrix-Ultimate-Experience-HUX/schedule/Women/CollegeWomen/,Conway,AR,2014-02-15,2014-02-16
https://play.usaultimate.org/events/Presidents-Day-Invitational-2014/schedule/Women/CollegeWomen/,La Jolla,CA,2014-02-15,2014-02-17
https://play.usaultimate.org/events/Presidents-Day-Invite/schedule/Men/CollegeMen/,San Diego,CA,2014-02-15,2014-02-17
https://play.usaultimate.org/events/Guruvium-20/schedule/Men/CollegeMen/,Spokane,WA,2014-02-16,2014-02-16
https://play.usaultimate.org/events/Moonlight-Invite/schedule/Women/CollegeWomen/,Atlanta,GA,2014-02-22,2014-02-23
https://play.usaultimate.org/events/Cat-Fight/schedule/Men/CollegeMen/,Lexington,KY,2014-02-22,2014-02-23
https://play.usaultimate.org/events/Bonanza-Womens-Division/schedule/Women/CollegeWomen/,Harrisonburg,VA,2014-02-22,2014-02-23
https://play.usaultimate.org/events/Huckin-in-the-Hills1/schedule/Men/CollegeMen/,Morgantown,WV,2014-02-22,2014-02-23
https://play.usaultimate.org/events/Ashevillian-Invitational-2014/schedule/Women/CollegeWomen/,Asheville,NC,2014-02-22,2014-02-23
https://play.usaultimate.org/events/Pigglyfest-B/schedule/Women/CollegeWomen/,Newark,DE,2014-02-22,2014-02-23
https://play.usaultimate.org/events/Houston-Antifreeze/schedule/Women/CollegeWomen/,Houston,TX,2014-02-22,2014-02-23
https://play.usaultimate.org/events/Boston-Madness/schedule/Men/CollegeMen/,Acton,MA,2014-02-22,2014-02-23
https://play.usaultimate.org/events/Boston-Madness/schedule/Women/CollegeWomen/,Acton,MA,2014-02-22,2014-02-23
https://play.usaultimate.org/events/Easterns-Qualifier/schedule/Men/CollegeMen/,Axton,VA,2014-02-22,2014-02-23
https://play.usaultimate.org/events/DC-Area-Round-Robin/schedule/Men/CollegeMen/,Fairfax,VA,2014-02-22,2014-02-22
https://play.usaultimate.org/events/Throwasaurus-ROMP2/schedule/Women/CollegeWomen/,Fairfax,VA,2014-03-01,2014-03-02
https://play.usaultimate.org/events/Jungle-Love-Remix1/schedule/Women/CollegeWomen/,Towson,MD,2014-03-01,2014-03-01
https://play.usaultimate.org/events/Trouble-In-Vegas/schedule/Men/CollegeMen/,Las Vegas,NV,2014-03-01,2014-03-02
https://play.usaultimate.org/events/Trouble-In-Vegas/schedule/Women/CollegeWomen/,Las Vegas,NV,2014-03-01,2014-03-02
https://play.usaultimate.org/events/Mardi-Gras-27/schedule/Men/CollegeMen/,St. Francisville,LA,2014-03-01,2014-03-02
https://play.usaultimate.org/events/Mardi-Gras-27/schedule/Women/CollegeWomen/,St. Francisville,LA,2014-03-01,2014-03-02
https://play.usaultimate.org/events/Bring-the-Huckus-V/schedule/Men/CollegeMen/,Mercer,NJ,2014-03-01,2014-03-02
https://play.usaultimate.org/events/Bring-the-Huckus-V/schedule/Women/CollegeWomen/,Mercer,NJ,2014-03-01,2014-03-02
https://play.usaultimate.org/events/Midwest-Throwdown/schedule/Men/CollegeMen/,St. Louis,MO,2014-03-01,2014-03-02
https://play.usaultimate.org/events/Midwest-Throwdown/schedule/Women/CollegeWomen/,St. Louis,MO,2014-03-01,2014-03-02
https://play.usaultimate.org/events/Glazed-Daze/schedule/Mixed/Club-Mixed,Clemmons,NC,2014-03-01,2014-03-02
