Colorado Cup Mens Open,open club,31,7,2010
Boulder,Colorado,2010-07-31,2010-08-01
https://scorereport.net/2010/open/event7745
99 Problems
b,r,e,a,k
Critical Mass
b,r,e,a,k
Flux
b,r,e,a,k
Interesting Tummy Birds
b,r,e,a,k
Rawhide
b,r,e,a,k
Inception
b,r,e,a,k
Sprawl
b,r,e,a,k
Sweet Roll
b,r,e,a,k
Grit (DU)
b,r,e,a,k
Monsoon
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
99 Problems,Critical Mass,12,15,"07/31/2010, 00:00",Pool A,final
pool,Pool B
99 Problems,Flux,13,15,"07/31/2010, 00:00",Pool B,final
pool,Pool C
99 Problems,Interesting Tummy Birds,15,13,"07/31/2010, 00:00",Pool C,final
pool,Pool D
99 Problems,Rawhide,15,16,"07/31/2010, 00:00",Pool D,final
pool,Pool E
99 Problems,Inception,15,10,"07/31/2010, 00:00",Pool E,final
pool,Pool F
99 Problems,Sprawl,6,15,"07/31/2010, 00:00",Pool F,final
pool,Pool G
99 Problems,Sweet Roll,16,14,"07/31/2010, 00:00",Pool G,final
pool,Pool H
Critical Mass,Inception,15,11,"07/31/2010, 00:00",Pool H,final
pool,Pool I
Critical Mass,Grit (DU),15,17,"07/31/2010, 00:00",Pool I,final
pool,Pool J
Critical Mass,Interesting Tummy Birds,12,15,"07/31/2010, 00:00",Pool J,final
pool,Pool K
Critical Mass,Monsoon,16,14,"07/31/2010, 00:00",Pool K,final
pool,Pool L
Critical Mass,Rawhide,16,14,"07/31/2010, 00:00",Pool L,final
pool,Pool M
Critical Mass,Sprawl,7,15,"07/31/2010, 00:00",Pool M,final
pool,Pool N
Grit (DU),Flux,13,15,"07/31/2010, 00:00",Pool N,final
pool,Pool O
Grit (DU),Rawhide,15,12,"07/31/2010, 00:00",Pool O,final
pool,Pool P
Grit (DU),Monsoon,15,6,"07/31/2010, 00:00",Pool P,final
pool,Pool Q
Grit (DU),Sweet Roll,15,13,"07/31/2010, 00:00",Pool Q,final
pool,Pool R
Grit (DU),Inception,11,15,"07/31/2010, 00:00",Pool R,final
pool,Pool S
Grit (DU),Interesting Tummy Birds,10,15,"07/31/2010, 00:00",Pool S,final
pool,Pool T
Flux,Sprawl,13,15,"07/31/2010, 00:00",Pool T,final
pool,Pool U
Flux,Sweet Roll,15,9,"07/31/2010, 00:00",Pool U,final
pool,Pool V
Flux,Rawhide,15,8,"07/31/2010, 00:00",Pool V,final
pool,Pool W
Flux,Interesting Tummy Birds,15,12,"07/31/2010, 00:00",Pool W,final
pool,Pool X
Flux,Monsoon,15,10,"07/31/2010, 00:00",Pool X,final
pool,Pool Y
Inception,Monsoon,15,13,"07/31/2010, 00:00",Pool Y,final
pool,Pool Z
Inception,Sweet Roll,16,15,"07/31/2010, 00:00",Pool Z,final
b,r,e,a,k
brackets,Bracket
b,r,e,a,k
