Emerald City Classic,womens club,11,8,2012
,,2012-08-11,2012-08-12
https://scorereport.net/2012/womens/event11515
Fury
b,r,e,a,k
Riot
b,r,e,a,k
Traffic
b,r,e,a,k
Ozone
b,r,e,a,k
Underground
b,r,e,a,k
Bent
b,r,e,a,k
Nemesis
b,r,e,a,k
Nightlock
b,r,e,a,k
Scandal
b,r,e,a,k
Brute Squad
b,r,e,a,k
Pop
b,r,e,a,k
Showdown
b,r,e,a,k
Molly Brown
b,r,e,a,k
Safari
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
b,r,e,a,k
brackets,Bracket
bracket,SEA VAN
Fury,Riot,14,10,"08/11/2012, 10:10",SEA VAN,final
bracket,SEA NY
Fury,Traffic,15,14,"08/11/2012, 16:50",SEA NY,final
bracket,DC TEX
Fury,Ozone,15,6,"08/11/2012, 15:10",DC TEX,final
bracket,COL CHI
Fury,Underground,15,5,"08/12/2012, 22:10",COL CHI,final
bracket,ATL BOS
Riot,Bent,13,6,"08/11/2012, 08:30",ATL BOS,final
bracket,MSP UG
Riot,Nemesis,9,7,"08/11/2012, 13:30",MSP UG,final
bracket,SF SEA
Traffic,Nightlock,15,7,"08/11/2012, 13:30",SF SEA,final
bracket,DC MSP
Traffic,Riot,15,13,"08/17/2012, 12:00",DC MSP,final
bracket,ATL TEX
Scandal,Traffic,12,7,"08/12/2012, 10:10",ATL TEX,final
bracket,BOS UG
Brute Squad,Traffic,15,9,"08/12/2012, 08:30",BOS UG,final
bracket,CHI SD
Scandal,Pop,13,7,"08/11/2012, 10:10",CHI SD,final
bracket,NY NL
Scandal,Showdown,14,9,"08/11/2012, 08:30",NY NL,final
bracket,SF COL
Scandal,Brute Squad,15,9,"08/11/2012, 13:30",SF COL,final
bracket,SEA ATL
Ozone,Pop,14,8,"08/12/2012, 08:30",SEA ATL,final
bracket,VAN TEX
Molly Brown,Safari,12,9,"08/11/2012, 13:30",VAN TEX,final
bracket,NL UG
Molly Brown,Nemesis,14,8,"08/11/2012, 20:30",NL UG,final
bracket,SEA CHI
Bent,Molly Brown,13,11,"08/12/2012, 10:10",SEA CHI,final
bracket,VAN NL
Brute Squad,Showdown,12,7,"08/11/2012, 15:10",VAN NL,final
bracket,DC BOS
Brute Squad,Underground,13,7,"08/11/2012, 10:10",DC BOS,final
bracket,COL SD
Nemesis,Safari,12,7,"08/11/2012, 10:10",COL SD,final
bracket,MSP NY
Nightlock,Showdown,13,9,"08/12/2012, 08:30",MSP NY,final
bracket,SF ATL
Ozone,Nemesis,15,5,"08/12/2012, 11:50",SF ATL,final
bracket,VAN CHI
Ozone,Showdown,14,13,"08/11/2012, 10:10",VAN CHI,final
bracket,BOS TEX
Riot,Molly Brown,15,6,"08/12/2012, 08:30",BOS TEX,final
bracket,SD UG
Fury,Riot,14,11,"08/12/2012, 13:30",SD UG,final
bracket,SF VAN
Scandal,Ozone,12,11,"08/12/2012, 13:30",SF VAN,final
bracket,SD NL
Molly Brown,Traffic,15,9,"08/12/2012, 13:30",SD NL,final
bracket,DC COL
Brute Squad,Pop,14,4,"08/12/2012, 13:30",DC COL,final
bracket,SEA COL
Showdown,Bent,14,10,"08/12/2012, 15:10",SEA COL,final
bracket,VAN BOS
Nemesis,Nightlock,11,9,"08/12/2012, 15:10",VAN BOS,final
bracket,TEX NL
Ozone,Brute Squad,14,9,"08/11/2012, 08:30",TEX NL,final
bracket,ATL MSP
Underground,Pop,13,11,"08/11/2012, 08:30",ATL MSP,final
bracket,SD NY
Nightlock,Bent,11,9,"08/11/2012, 10:10",SD NY,final
bracket,SF UG
Fury,Molly Brown,14,12,"08/11/2012, 11:50",SF UG,final
bracket,VAN DC
Riot,Ozone,11,10,"08/11/2012, 11:50",VAN DC,final
bracket,TEX CHI
Traffic,Showdown,14,9,"08/11/2012, 11:50",TEX CHI,final
bracket,COL NY
Nightlock,Underground,11,8,"08/11/2012, 11:50",COL NY,final
bracket,MSP NL
Bent,Pop,15,8,"08/11/2012, 13:30",MSP NL,final
bracket,SF DC
Traffic,Nemesis,11,9,"08/11/2012, 15:10",SF DC,final
bracket,SEA BOS
Underground,Safari,13,6,"08/11/2012, 15:10",SEA BOS,final
bracket,ATL CHI
Molly Brown,Scandal,15,9,"08/11/2012, 16:50",ATL CHI,final
bracket,MSP SD
Nightlock,Safari,12,8,"08/11/2012, 16:50",MSP SD,final
bracket,NY UG
Safari,Bent,12,11,"08/12/2012, 08:30",NY UG,final
bracket,SF SD*
Nemesis,Showdown,13,10,"08/12/2012, 10:10",SF SD*,final
bracket,SEA DC*
Nightlock,Pop,13,7,"08/12/2012, 10:10",SEA DC*,final
bracket,VAN COL*
Fury,Scandal,14,10,"08/12/2012, 11:50",VAN COL*,final
bracket,BOS MSP*
Riot,Brute Squad,12,11,"08/12/2012, 11:50",BOS MSP*,final
bracket,TEX NY*
Safari,Pop,9,6,"08/12/2012, 11:50",TEX NY*,final
bracket,CHI NL*
Underground,Bent,10,8,"08/12/2012, 11:50",CHI NL*,final
b,r,e,a,k
