Joint Summit,college-womens,26,1,2013
Clemson,SC,2013-01-26,2013-01-27
https://scorereport.net/2013/college-womens/event12376
Appalachian State
b,r,e,a,k
Georgia College
b,r,e,a,k
Charleston
b,r,e,a,k
South Carolina
b,r,e,a,k
Clemson
b,r,e,a,k
Clemson Alumni
b,r,e,a,k
Georgia Tech
b,r,e,a,k
Georgetown
b,r,e,a,k
North Carolina State
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Appalachian State,Georgia College,1,14,"01/26/2013, 10:00",Pool A,final
pool,Pool B
Charleston,South Carolina,9,11,"01/26/2013, 10:00",Pool B,final
pool,Pool C
Clemson,Clemson Alumni,13,11,"01/26/2013, 10:00",Pool C,final
pool,Pool D
Georgia Tech,Georgetown,11,7,"01/26/2013, 10:00",Pool D,final
pool,Pool E
Appalachian State,Clemson Alumni,7,13,"01/26/2013, 11:30",Pool E,final
pool,Pool F
Georgia College,North Carolina State,9,5,"01/26/2013, 11:30",Pool F,final
pool,Pool G
Georgia Tech,South Carolina,6,7,"01/26/2013, 11:30",Pool G,final
pool,Pool H
Georgetown,Clemson,10,9,"01/26/2013, 11:30",Pool H,final
pool,Pool I
South Carolina,Clemson Alumni,9,10,"01/26/2013, 13:00",Pool I,final
pool,Pool J
Georgetown,Georgia College,5,12,"01/26/2013, 13:00",Pool J,final
pool,Pool K
Charleston,Appalachian State,7,5,"01/26/2013, 13:00",Pool K,final
pool,Pool L
Georgia Tech,North Carolina State,8,3,"01/26/2013, 13:00",Pool L,final
pool,Pool M
Charleston,North Carolina State,7,5,"01/26/2013, 14:30",Pool M,final
pool,Pool N
Georgia Tech,Appalachian State,13,3,"01/26/2013, 14:30",Pool N,final
pool,Pool O
South Carolina,Clemson,10,12,"01/26/2013, 14:30",Pool O,final
pool,Pool P
Georgia College,Clemson Alumni,11,9,"01/26/2013, 14:30",Pool P,final
pool,Pool Q
Charleston,Georgia Tech,7,9,"01/26/2013, 16:00",Pool Q,final
pool,Pool R
Appalachian State,North Carolina State,5,11,"01/26/2013, 16:00",Pool R,final
pool,Pool S
Clemson,Georgia College,6,13,"01/26/2013, 16:00",Pool S,final
pool,Pool T
Georgetown,Clemson Alumni,13,4,"01/26/2013, 16:00",Pool T,final
pool,Pool U
Clemson Alumni,North Carolina State,11,5,"01/27/2013, 09:00",Pool U,final
pool,Pool V
Charleston,Clemson,0,13,"01/27/2013, 09:00",Pool V,final
pool,Pool W
Georgetown,South Carolina,6,9,"01/27/2013, 09:00",Pool W,final
pool,Pool Brkt
Georgia College,Appalachian State,13,3,"01/27/2013, 10:30",Pool Brkt,final
pool,Pool Brkt
Georgetown,Clemson,7,9,"01/27/2013, 10:30",Pool Brkt,final
pool,Pool Brkt
Georgia Tech,North Carolina State,8,4,"01/27/2013, 10:30",Pool Brkt,final
pool,Pool Brkt
Charleston,South Carolina,5,9,"01/27/2013, 10:30",Pool Brkt,final
pool,Pool Semi
Georgia College,South Carolina,12,7,"01/26/2013, 12:00",Pool Semi,final
pool,Pool Semi
Georgia Tech,Clemson,9,5,"01/26/2013, 12:00",Pool Semi,final
pool,Pool 5th
Charleston,Georgetown,9,11,"01/27/2013, 12:00",Pool 5th,final
pool,Pool 7th
North Carolina State,Appalachian State,5,7,"01/27/2013, 12:00",Pool 7th,final
pool,Pool 1st 
Georgia College,Georgia Tech,12,7,"01/27/2013, 12:00",Pool 1st ,final
pool,Pool 3rd
Clemson,South Carolina,13,0,"01/27/2013, 12:00",Pool 3rd,final
b,r,e,a,k
brackets,Bracket
b,r,e,a,k
