Colorado Cup 2011,open club,30,7,2011
Boulder,CO,2011-07-30,2011-07-31
https://scorereport.net/2011/open/event8909
GOAT
b,r,e,a,k
Madison Club
b,r,e,a,k
Doublewide
b,r,e,a,k
Johnny Bravo
b,r,e,a,k
Furious George
b,r,e,a,k
Boost Mobile
b,r,e,a,k
Truck Stop
b,r,e,a,k
Renegade
b,r,e,a,k
Sub Zero
b,r,e,a,k
Prairie Fire
b,r,e,a,k
Rawhide
b,r,e,a,k
Space City Ignite
b,r,e,a,k
Sprawl
b,r,e,a,k
Inception-Red
b,r,e,a,k
Monsoon
b,r,e,a,k
Inception
b,r,e,a,k
Cutthroat
b,r,e,a,k
Interesting Tummy Birds
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
b,r,e,a,k
brackets,Bracket
bracket,Bracket
GOAT,Madison Club,15,11,"07/30/2011, 09:00",Bracket,final
bracket,*Bracket*
Doublewide,Johnny Bravo,15,11,"07/30/2011, 09:00",*Bracket*,final
bracket,*Bracket*
Furious George,Boost Mobile,15,11,"07/30/2011, 09:00",*Bracket*,final
bracket,*Bracket*
Truck Stop,Renegade,15,10,"07/30/2011, 09:00",*Bracket*,final
bracket,Bracket
Johnny Bravo,GOAT,14,12,"07/30/2011, 11:00",Bracket,final
bracket,*Bracket*
Doublewide,Truck Stop,15,13,"07/30/2011, 11:00",*Bracket*,final
bracket,*Bracket*
Madison Club,Boost Mobile,14,10,"07/30/2011, 11:00",*Bracket*,final
bracket,*Bracket*
Sub Zero,Renegade,15,11,"07/30/2011, 11:00",*Bracket*,final
bracket,Bracket
Doublewide,Renegade,15,12,"07/30/2011, 13:00",Bracket,final
bracket,*Bracket*
Sub Zero,Madison Club,13,12,"07/30/2011, 13:00",*Bracket*,final
bracket,*Bracket*
Truck Stop,Boost Mobile,15,9,"07/30/2011, 13:00",*Bracket*,final
bracket,*Bracket*
Furious George,Renegade,15,10,"07/30/2011, 15:00",*Bracket*,final
bracket,Bracket
Doublewide,Sub Zero,15,11,"07/30/2011, 15:00",Bracket,final
bracket,*Bracket*
GOAT,Boost Mobile,14,5,"07/30/2011, 15:00",*Bracket*,final
bracket,*Bracket*
