Trouble in Vegas,college-womens,5,2,2010
Las Vegas,NV,2010-02-05,2010-02-07
https://scorereport.net/2010/college-womens/event6648
British Columbia
b,r,e,a,k
Miami
b,r,e,a,k
Colorado-X
b,r,e,a,k
California-Irvine
b,r,e,a,k
Cornell
b,r,e,a,k
Colorado Mines
b,r,e,a,k
Oregon State
b,r,e,a,k
Cal Poly-SLO
b,r,e,a,k
Harvard
b,r,e,a,k
Whitworth
b,r,e,a,k
Colorado-Y
b,r,e,a,k
Occidental
b,r,e,a,k
Notre Dame
b,r,e,a,k
Utah
b,r,e,a,k
Whitman
b,r,e,a,k
Cal State-San Marcos
b,r,e,a,k
Duke
b,r,e,a,k
Lewis & Clark
b,r,e,a,k
Boston University
b,r,e,a,k
St Olaf
b,r,e,a,k
Nevada-Reno
b,r,e,a,k
California-San Diego-B
b,r,e,a,k
Dartmouth
b,r,e,a,k
Cal State-Long Beach
b,r,e,a,k
Chicago
b,r,e,a,k
Colorado College
b,r,e,a,k
Montana
b,r,e,a,k
UCLA-B-Y
b,r,e,a,k
Tufts
b,r,e,a,k
Stanford-B
b,r,e,a,k
Creighton
b,r,e,a,k
Colorado State
b,r,e,a,k
San Diego State
b,r,e,a,k
UCLA-B-X
b,r,e,a,k
George Washington
b,r,e,a,k
Washington-B
b,r,e,a,k
Michigan State
b,r,e,a,k
Colorado College-B
b,r,e,a,k
Arizona State
b,r,e,a,k
Bye
b,r,e,a,k
2010001A
b,r,e,a,k
2010002A
b,r,e,a,k
2010001B
b,r,e,a,k
2010002B
b,r,e,a,k
2010001C
b,r,e,a,k
2010002C
b,r,e,a,k
2010001D
b,r,e,a,k
2010002D
b,r,e,a,k
2010003A
b,r,e,a,k
2010004A
b,r,e,a,k
2010003B
b,r,e,a,k
2010004B
b,r,e,a,k
2010003C
b,r,e,a,k
2010004C
b,r,e,a,k
2010003D
b,r,e,a,k
2010004D
b,r,e,a,k
2010005E
b,r,e,a,k
2010006E
b,r,e,a,k
2010005F
b,r,e,a,k
2010006F
b,r,e,a,k
2010005G
b,r,e,a,k
2010006G
b,r,e,a,k
2010005H
b,r,e,a,k
2010006H
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
British Columbia,Miami,13,1,"02/05/2010, 08:30",Pool A,final
Colorado-X,California-Irvine,13,1,"02/05/2010, 08:30",Pool A,final
British Columbia,California-Irvine,13,0,"02/05/2010, 10:15",Pool A,final
Colorado-X,Miami,13,3,"02/05/2010, 10:15",Pool A,final
British Columbia,Colorado-X,13,5,"02/05/2010, 15:30",Pool A,final
Miami,California-Irvine,7,6,"02/05/2010, 15:30",Pool A,final
pool,Pool B
Cornell,Colorado Mines,13,0,"02/05/2010, 08:30",Pool B,final
Oregon State,Cal Poly-SLO,9,8,"02/05/2010, 08:30",Pool B,final
Cornell,Cal Poly-SLO,10,9,"02/05/2010, 10:15",Pool B,final
Oregon State,Colorado Mines,13,3,"02/05/2010, 10:15",Pool B,final
Cornell,Oregon State,10,6,"02/05/2010, 15:30",Pool B,final
Colorado Mines,Cal Poly-SLO,2,13,"02/05/2010, 15:30",Pool B,final
pool,Pool C
Harvard,Whitworth,13,3,"02/05/2010, 12:00",Pool C,final
Colorado-Y,Occidental,13,1,"02/05/2010, 12:00",Pool C,final
Harvard,Occidental,13,1,"02/05/2010, 13:45",Pool C,final
Colorado-Y,Whitworth,13,0,"02/05/2010, 13:45",Pool C,final
Harvard,Colorado-Y,9,11,"02/05/2010, 17:15",Pool C,final
Whitworth,Occidental,6,13,"02/05/2010, 17:15",Pool C,final
pool,Pool D
Notre Dame,Utah,13,0,"02/05/2010, 12:00",Pool D,final
Whitman,Cal State-San Marcos,13,0,"02/05/2010, 12:00",Pool D,final
Notre Dame,Cal State-San Marcos,13,0,"02/05/2010, 13:45",Pool D,final
Whitman,Utah,13,0,"02/05/2010, 13:45",Pool D,final
Notre Dame,Whitman,13,9,"02/05/2010, 17:15",Pool D,final
Utah,Cal State-San Marcos,0,13,"02/05/2010, 17:15",Pool D,final
pool,Pool E
Duke,Lewis & Clark,3,13,"02/05/2010, 08:30",Pool E,final
Boston University,St Olaf,2,13,"02/05/2010, 08:30",Pool E,final
Nevada-Reno,California-San Diego-B,0,13,"02/05/2010, 08:30",Pool E,final
Duke,St Olaf,5,13,"02/05/2010, 10:15",Pool E,final
Boston University,Nevada-Reno,11,3,"02/05/2010, 10:15",Pool E,final
Lewis & Clark,California-San Diego-B,13,3,"02/05/2010, 10:15",Pool E,final
Duke,Nevada-Reno,9,5,"02/05/2010, 15:30",Pool E,final
Boston University,California-San Diego-B,11,4,"02/05/2010, 15:30",Pool E,final
St Olaf,Lewis & Clark,13,8,"02/05/2010, 15:30",Pool E,final
Duke,California-San Diego-B,,,"02/06/2010, 08:00",Pool E,scheduled
Boston University,Lewis & Clark,8,12,"02/06/2010, 08:00",Pool E,final
Duke,Boston University,,,"02/06/2010, 09:40",Pool E,scheduled
Nevada-Reno,Lewis & Clark,,,"02/06/2010, 09:40",Pool E,scheduled
St Olaf,California-San Diego-B,,,"02/06/2010, 09:40",Pool E,scheduled
St Olaf,Nevada-Reno,13,1,"02/06/2010, 12:00",Pool E,final
pool,Pool F
Dartmouth,Cal State-Long Beach,13,5,"02/05/2010, 08:30",Pool F,final
Chicago,Colorado College,5,13,"02/05/2010, 08:30",Pool F,final
Montana,UCLA-B-Y,9,11,"02/05/2010, 08:30",Pool F,final
Dartmouth,Colorado College,3,13,"02/05/2010, 10:15",Pool F,final
Chicago,Montana,13,14,"02/05/2010, 10:15",Pool F,final
Cal State-Long Beach,UCLA-B-Y,13,5,"02/05/2010, 10:15",Pool F,final
Dartmouth,Montana,12,13,"02/05/2010, 15:30",Pool F,final
Chicago,UCLA-B-Y,6,9,"02/05/2010, 15:30",Pool F,final
Colorado College,Cal State-Long Beach,13,2,"02/05/2010, 15:30",Pool F,final
Dartmouth,UCLA-B-Y,13,8,"02/06/2010, 08:00",Pool F,final
Chicago,Cal State-Long Beach,4,13,"02/06/2010, 08:00",Pool F,final
Colorado College,Montana,10,2,"02/06/2010, 08:00",Pool F,final
Dartmouth,Chicago,,,"02/06/2010, 09:40",Pool F,scheduled
Montana,Cal State-Long Beach,L,W,"02/06/2010, 09:40",Pool F,final
Colorado College,UCLA-B-Y,,,"02/06/2010, 09:40",Pool F,scheduled
pool,Pool G
Tufts,Stanford-B,13,1,"02/05/2010, 12:00",Pool G,final
Creighton,Colorado State,0,13,"02/05/2010, 12:00",Pool G,final
San Diego State,UCLA-B-X,12,5,"02/05/2010, 12:00",Pool G,final
Tufts,Colorado State,8,7,"02/05/2010, 13:45",Pool G,final
Creighton,San Diego State,0,13,"02/05/2010, 13:45",Pool G,final
Stanford-B,UCLA-B-X,9,6,"02/05/2010, 13:45",Pool G,final
Tufts,San Diego State,8,13,"02/05/2010, 17:15",Pool G,final
Creighton,UCLA-B-X,5,11,"02/05/2010, 17:15",Pool G,final
Colorado State,Stanford-B,11,2,"02/05/2010, 17:15",Pool G,final
Tufts,UCLA-B-X,,,"02/06/2010, 11:20",Pool G,scheduled
Creighton,Stanford-B,,,"02/06/2010, 11:20",Pool G,scheduled
Colorado State,San Diego State,,,"02/06/2010, 11:20",Pool G,scheduled
Tufts,Creighton,,,"02/06/2010, 13:00",Pool G,scheduled
San Diego State,Stanford-B,,,"02/06/2010, 13:00",Pool G,scheduled
Colorado State,UCLA-B-X,,,"02/06/2010, 13:00",Pool G,scheduled
pool,Pool H
George Washington,Washington-B,9,5,"02/05/2010, 12:00",Pool H,final
Michigan State,Colorado College-B,13,2,"02/05/2010, 12:00",Pool H,final
Arizona State,Bye,,,"02/05/2010, 12:00",Pool H,scheduled
George Washington,Colorado College-B,11,4,"02/05/2010, 13:45",Pool H,final
Michigan State,Arizona State,13,1,"02/05/2010, 13:45",Pool H,final
Washington-B,Bye,,,"02/05/2010, 13:45",Pool H,scheduled
George Washington,Arizona State,4,12,"02/05/2010, 17:15",Pool H,final
Michigan State,Bye,,,"02/05/2010, 17:15",Pool H,scheduled
Colorado College-B,Washington-B,4,6,"02/05/2010, 17:15",Pool H,final
George Washington,Bye,,,"02/06/2010, 11:20",Pool H,scheduled
Michigan State,Washington-B,,,"02/06/2010, 11:20",Pool H,scheduled
Colorado College-B,Arizona State,,,"02/06/2010, 11:20",Pool H,scheduled
George Washington,Michigan State,,,"02/06/2010, 13:00",Pool H,scheduled
Arizona State,Washington-B,,,"02/06/2010, 13:00",Pool H,scheduled
Colorado College-B,Bye,,,"02/06/2010, 13:00",Pool H,scheduled
pool,Pool I
2010001A,2010002A,,,"02/05/2010, 00:00",Pool I,scheduled
2010001B,2010002B,,,"02/05/2010, 00:00",Pool I,scheduled
2010001A,2010002B,,,"02/05/2010, 11:20",Pool I,scheduled
2010002A,2010001B,,,"02/05/2010, 11:20",Pool I,scheduled
2010001A,2010001B,,,"02/05/2010, 13:00",Pool I,scheduled
2010002A,2010002B,,,"02/05/2010, 13:00",Pool I,scheduled
pool,Pool J
2010001C,2010002C,,,"02/05/2010, 00:00",Pool J,scheduled
2010001D,2010002D,,,"02/05/2010, 00:00",Pool J,scheduled
2010001C,2010001D,,,"02/05/2010, 11:20",Pool J,scheduled
2010002C,2010002D,,,"02/05/2010, 11:20",Pool J,scheduled
2010001C,2010002D,,,"02/05/2010, 13:00",Pool J,scheduled
2010002C,2010001D,,,"02/05/2010, 13:00",Pool J,scheduled
pool,Pool K
2010003A,2010004A,,,"02/05/2010, 00:00",Pool K,scheduled
2010003B,2010004B,,,"02/05/2010, 00:00",Pool K,scheduled
2010003A,2010003B,,,"02/05/2010, 08:00",Pool K,scheduled
2010004A,2010004B,,,"02/05/2010, 08:00",Pool K,scheduled
2010003A,2010004B,,,"02/05/2010, 21:40",Pool K,scheduled
2010004A,2010003B,,,"02/05/2010, 21:40",Pool K,scheduled
pool,Pool L
2010003C,2010004C,,,"02/05/2010, 00:00",Pool L,scheduled
2010003D,2010004D,,,"02/05/2010, 00:00",Pool L,scheduled
2010003C,2010003D,,,"02/05/2010, 08:00",Pool L,scheduled
2010004C,2010004D,,,"02/05/2010, 08:00",Pool L,scheduled
2010003C,2010004D,,,"02/05/2010, 21:40",Pool L,scheduled
2010004C,2010003D,,,"02/05/2010, 21:40",Pool L,scheduled
pool,Pool M
2010005E,2010006E,,,"02/05/2010, 00:00",Pool M,scheduled
2010005F,2010006F,,,"02/05/2010, 00:00",Pool M,scheduled
2010005E,2010006F,,,"02/05/2010, 14:45",Pool M,scheduled
2010006E,2010005F,,,"02/05/2010, 14:45",Pool M,scheduled
2010005E,2010005F,,,"02/05/2010, 18:15",Pool M,scheduled
2010006E,2010006F,,,"02/05/2010, 18:15",Pool M,scheduled
pool,Pool N
2010005G,2010006G,,,"02/05/2010, 00:00",Pool N,scheduled
2010005H,2010006H,,,"02/05/2010, 00:00",Pool N,scheduled
2010005G,2010006H,,,"02/05/2010, 16:30",Pool N,scheduled
2010006G,2010005H,,,"02/05/2010, 16:30",Pool N,scheduled
2010005G,2010005H,,,"02/06/2010, 08:00",Pool N,scheduled
2010006G,2010006H,,,"02/06/2010, 08:00",Pool N,scheduled
b,r,e,a,k
brackets,Bracket
bracket,Championship Bracket
bracket,5th Place Bracket
bracket,7th Place Game
bracket,9th Place Bracket
bracket,13th Place Bracket
bracket,15th Place Game
bracket,11th Place Game
bracket,17th Place Bracket
bracket,19th Place Game
bracket,21st Place Bracket
bracket,23rd Place Game
bracket,25th Place Bracket
bracket,29th Place Bracket
bracket,31st Place Game
bracket,27th Place Game
bracket,33rd Place Bracket
bracket,Bracket
bracket,37th Place Bracket
bracket,Bracket
b,r,e,a,k
