North Central D-I College Women's Regionals,College - Women ,27,4,2019
Blaine,MN,2019-04-27,2019-04-28
https://play.usaultimate.org/events/North-Central-D-I-College-Womens-Regionals-2019/schedule/Women/CollegeWomen/
TEAM_NAME_NOT_FOUND,0
b,r,e,a,k
TEAM_NAME_NOT_FOUND,0
b,r,e,a,k
TEAM_NAME_NOT_FOUND,0
b,r,e,a,k
TEAM_NAME_NOT_FOUND,0
b,r,e,a,k
TEAM_NAME_NOT_FOUND,0
b,r,e,a,k
TEAM_NAME_NOT_FOUND,0
b,r,e,a,k
TEAM_NAME_NOT_FOUND,0
b,r,e,a,k
TEAM_NAME_NOT_FOUND,0
b,r,e,a,k
s,t,a,g,e,s
pools,Pool Play
pool,Pool A
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,15,2,"04/27/2019, 09:00",Pool A,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,15,5,"04/27/2019, 09:00",Pool A,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,15,3,"04/27/2019, 11:00",Pool A,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,11,10,"04/27/2019, 11:00",Pool A,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,15,4,"04/27/2019, 13:00",Pool A,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,9,5,"04/27/2019, 13:00",Pool A,Final
pool,Pool B
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,13,3,"04/27/2019, 09:00",Pool B,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,15,5,"04/27/2019, 09:00",Pool B,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,15,2,"04/27/2019, 11:00",Pool B,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,15,7,"04/27/2019, 11:00",Pool B,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,10,12,"04/27/2019, 13:00",Pool B,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,15,10,"04/27/2019, 13:00",Pool B,Final
b,r,e,a,k
brackets,Bracket Play
bracket,1st Place Bracket
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,13,8,"04/28/2019, 13:00",1st Place Finals,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,15,10,"04/28/2019, 11:00",1st Place Semis,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,8,15,"04/28/2019, 11:00",1st Place Semis,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,15,2,"04/27/2019, 15:00",1st Place Quarters,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,15,4,"04/27/2019, 15:00",1st Place Quarters,Final
bracket,3rd Place Bracket
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,4,15,"04/28/2019, 15:00",3rd Place Finals,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,8,10,"04/28/2019, 13:00",3rd Place Semis,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,4,15,"04/28/2019, 13:00",3rd Place Semis,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,10,11,"04/28/2019, 11:00",3rd Place Quarters,Final
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,15,5,"04/28/2019, 11:00",3rd Place Quarters,Final
bracket,7th Place
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,0,0,"04/28/2019, 13:00",7th Place,Scheduled
bracket,5th Place
TEAM_NAME_NOT_FOUND,TEAM_NAME_NOT_FOUND,4,12,"04/28/2019, 15:00",5th Place,Final
b,r,e,a,k
