New England Open (women),College - Women ,18,4,2026
Cambridge,MA,2026-04-18,2026-04-19
https://play.usaultimate.org/events/Metro-Boston-D-I-Womens-Conferences-2026/schedule/Women/CollegeWomen/
Harvard,1
teamInfo,,,,,
b,r,e,a,k
Boston College,4
teamInfo,,,,,
b,r,e,a,k
Bates,5
teamInfo,,,,,
b,r,e,a,k
Brandeis,9
teamInfo,,,,,
b,r,e,a,k
Smith,8
teamInfo,,,,,
b,r,e,a,k
Boston University,3
teamInfo,,,,,
b,r,e,a,k
Rhode Island,2
teamInfo,,,,,
b,r,e,a,k
Bowdoin,7
teamInfo,,,,,
b,r,e,a,k
Clark,10
teamInfo,,,,,
b,r,e,a,k
New Hampshire,6
teamInfo,,,,,
b,r,e,a,k
s,t,a,g,e,s
pools,pool play
pool,Pool A
Harvard,Boston College,10,3,"03/28/2026, 10:00",Pool A,Final
Bates,Brandeis,12,1,"03/28/2026, 10:00",Pool A,Final
Harvard,Bates,5,4,"03/28/2026, 11:30",Pool A,Final
Boston College,Smith,10,2,"03/28/2026, 11:30",Pool A,Final
Smith,Brandeis,5,6,"03/28/2026, 13:00",Pool A,Final
Boston College,Bates,6,3,"03/28/2026, 13:00",Pool A,Final
Harvard,Smith,8,3,"03/28/2026, 14:30",Pool A,Final
Boston College,Brandeis,12,2,"03/28/2026, 14:30",Pool A,Final
Harvard,Brandeis,13,0,"03/28/2026, 16:00",Pool A,Final
Bates,Smith,8,2,"03/28/2026, 16:00",Pool A,Final
pool,Pool B
Rhode Island,Boston University,7,9,"03/28/2026, 10:00",Pool B,Final
New Hampshire,Clark,3,9,"03/28/2026, 10:00",Pool B,Final
Rhode Island,New Hampshire,8,6,"03/28/2026, 11:30",Pool B,Final
Boston University,Bowdoin,10,4,"03/28/2026, 11:30",Pool B,Final
Bowdoin,Clark,8,7,"03/28/2026, 13:00",Pool B,Final
Boston University,New Hampshire,6,4,"03/28/2026, 13:00",Pool B,Final
Rhode Island,Bowdoin,10,8,"03/28/2026, 14:30",Pool B,Final
Boston University,Clark,7,4,"03/28/2026, 14:30",Pool B,Final
Rhode Island,Clark,8,4,"03/28/2026, 16:00",Pool B,Final
New Hampshire,Bowdoin,5,10,"03/28/2026, 16:00",Pool B,Final
b,r,e,a,k
brackets,Bracket play
bracket,1st Place Bracket
Harvard,Boston University,9,6,"03/29/2026, 14:00",Finals,Final
Rhode Island,Harvard,4,12,"03/29/2026, 12:00",Semi,Final
Boston University,Boston College,8,3,"03/29/2026, 12:00",Semi,Final
Rhode Island,Bates,9,8,"03/29/2026, 10:00",Quarters (kinda),Final
Boston College,Bowdoin,10,8,"03/29/2026, 10:00",Quarters (kinda),Final
bracket,3rd
Rhode Island,Boston College,8,4,"03/29/2026, 14:00",3rd,Final
bracket,5th place
Bates,Bowdoin,9,5,"03/29/2026, 14:00",5vals,Final
Bates,Clark,9,4,"03/29/2026, 12:00",semi 5s,Final
Brandeis,Bowdoin,3,10,"03/29/2026, 12:00",semi 5s,Final
Clark,Smith,11,10,"03/29/2026, 10:00",5/4ths,Final
Brandeis,New Hampshire,8,5,"03/29/2026, 10:00",5/4ths,Final
bracket,7th
Clark,Brandeis,3,10,"03/29/2026, 14:00",7th,Final
bracket,9th
Smith,New Hampshire,8,5,"03/29/2026, 12:00",9th,Final
b,r,e,a,k
