Eastern Great Lakes D-III Men's Conferences,College - Men ,18,4,2026
Bourbonnais,IL,2026-04-18,2026-04-19
https://play.usaultimate.org/events/Great-Lakes-D-III-Womens-Conferences-2026/schedule/Women/CollegeWomen/
Davenport,1
teamInfo,,,,,
b,r,e,a,k
Asbury,3
teamInfo,,,,,
b,r,e,a,k
Valparaiso,7
teamInfo,,,,,
b,r,e,a,k
Rose-Hulman,6
teamInfo,,,,,
b,r,e,a,k
Butler,4
teamInfo,,,,,
b,r,e,a,k
Hillsdale,2
teamInfo,,,,,
b,r,e,a,k
Grace,5
teamInfo,,,,,
b,r,e,a,k
Calvin,9
teamInfo,,,,,
b,r,e,a,k
Kalamazoo,8
teamInfo,,,,,
b,r,e,a,k
s,t,a,g,e,s
pools,Pool Play
pool,Pool A
Davenport,Rose-Hulman,13,1,"04/11/2026, 10:45",Pool A,Final
Asbury,Valparaiso,13,4,"04/11/2026, 10:45",Pool A,Final
Davenport,Valparaiso,13,3,"04/11/2026, 12:30",Pool A,Final
Asbury,Rose-Hulman,13,6,"04/11/2026, 12:30",Pool A,Final
Davenport,Asbury,13,7,"04/11/2026, 14:15",Pool A,Final
Rose-Hulman,Valparaiso,8,9,"04/11/2026, 14:15",Pool A,Final
pool,Pool B
Hillsdale,Calvin,13,3,"04/11/2026, 09:00",Pool B,Final
Grace,Kalamazoo,11,4,"04/11/2026, 09:00",Pool B,Final
Hillsdale,Grace,13,10,"04/11/2026, 10:45",Pool B,Final
Butler,Kalamazoo,13,3,"04/11/2026, 10:45",Pool B,Final
Kalamazoo,Calvin,7,13,"04/11/2026, 12:30",Pool B,Final
Butler,Grace,13,3,"04/11/2026, 12:30",Pool B,Final
Hillsdale,Kalamazoo,13,1,"04/11/2026, 14:15",Pool B,Final
Butler,Calvin,13,6,"04/11/2026, 14:15",Pool B,Final
Hillsdale,Butler,7,13,"04/11/2026, 16:00",Pool B,Final
Grace,Calvin,13,5,"04/11/2026, 16:00",Pool B,Final
b,r,e,a,k
brackets,Championship Bracket
bracket,Championship Bracket
Davenport,Asbury,15,1,"04/12/2026, 11:00",Championship,Final
Davenport,Hillsdale,15,6,"04/12/2026, 09:00",SemiFinals,Final
Butler,Asbury,10,11,"04/12/2026, 09:00",SemiFinals,Final
bracket,2nd Place Bracket
Asbury,Butler,12,10,"04/12/2026, 13:00",2nd Place,Final
Hillsdale,Butler,11,12,"04/12/2026, 11:00",2nd Place SemiFinals,Final
b,r,e,a,k
pools,Advancement Pool
pool,Pool C
Rose-Hulman,Grace,8,12,"04/12/2026, 09:00",Pool C,Final
Valparaiso,Calvin,8,13,"04/12/2026, 09:00",Pool C,Final
Valparaiso,Grace,7,12,"04/12/2026, 11:00",Pool C,Final
Rose-Hulman,Kalamazoo,12,11,"04/12/2026, 11:00",Pool C,Final
Valparaiso,Kalamazoo,9,3,"04/12/2026, 13:00",Pool C,Final
Rose-Hulman,Calvin,6,13,"04/12/2026, 13:00",Pool C,Final
b,r,e,a,k
