Commonwealth Cup 2026 Weekend 1,College - Women ,11,4,2026
Monroe,MI,2026-04-11,2026-04-12
https://play.usaultimate.org/events/Michigan-D-I-Mens-Conferences-2026/schedule/Men/CollegeMen/
James Madison,1
teamInfo,,,,,
b,r,e,a,k
Boston University,4
teamInfo,,,,,
b,r,e,a,k
Davidson,5
teamInfo,,,,,
b,r,e,a,k
Georgetown (B),9
teamInfo,,,,,
b,r,e,a,k
Franciscan,8
teamInfo,,,,,
b,r,e,a,k
Cedarville,6
teamInfo,,,,,
b,r,e,a,k
Virginia Tech,3
teamInfo,,,,,
b,r,e,a,k
Wake Forest,7
teamInfo,,,,,
b,r,e,a,k
Temple,2
teamInfo,,,,,
b,r,e,a,k
s,t,a,g,e,s
pools,W PP
pool,Pool A
James Madison,Georgetown (B),12,1,"02/21/2026, 09:00",Pool A,Final
Davidson,Franciscan,13,5,"02/21/2026, 09:00",Pool A,Final
James Madison,Davidson,13,5,"02/21/2026, 10:45",Pool A,Final
Boston University,Franciscan,13,2,"02/21/2026, 10:45",Pool A,Final
Franciscan,Georgetown (B),6,13,"02/21/2026, 12:30",Pool A,Final
Boston University,Davidson,12,8,"02/21/2026, 12:30",Pool A,Final
James Madison,Franciscan,13,1,"02/21/2026, 14:15",Pool A,Final
Boston University,Georgetown (B),13,1,"02/21/2026, 14:15",Pool A,Final
James Madison,Boston University,13,6,"02/21/2026, 16:00",Pool A,Final
Davidson,Georgetown (B),13,5,"02/21/2026, 16:00",Pool A,Final
pool,Pool B
Temple,Cedarville,8,15,"02/21/2026, 10:00",Pool B,Final
Virginia Tech,Wake Forest,15,9,"02/21/2026, 10:00",Pool B,Final
Temple,Wake Forest,4,15,"02/21/2026, 12:00",Pool B,Final
Virginia Tech,Cedarville,10,14,"02/21/2026, 12:00",Pool B,Final
Temple,Virginia Tech,7,14,"02/21/2026, 14:00",Pool B,Final
Cedarville,Wake Forest,15,5,"02/21/2026, 14:00",Pool B,Final
b,r,e,a,k
brackets,W BP
bracket,W CHAMPIONSHIP BRACKET
James Madison,Boston University,13,3,"02/22/2026, 11:30",W FINALS,Final
James Madison,Virginia Tech,12,6,"02/22/2026, 09:45",W SEMIS,Final
Cedarville,Boston University,7,9,"02/22/2026, 09:45",W SEMIS,Final
Virginia Tech,Davidson,13,2,"02/22/2026, 08:00",W PLAY-IN,Final
Cedarville,Georgetown (B),13,2,"02/22/2026, 08:00",W PLAY-IN,Final
Boston University,Wake Forest,10,5,"02/22/2026, 08:00",W PLAY-IN,Final
bracket,W 3RD PLACE GAME
Virginia Tech,Cedarville,8,9,"02/22/2026, 11:30",W 3RD PLACE,Final
bracket,W 5TH PLACE BRACKET
Davidson,Wake Forest,7,4,"02/22/2026, 11:30",W 5TH PLACE,Final
Davidson,Georgetown (B),9,3,"02/22/2026, 09:45",W 5TH SEMIS,Final
Franciscan,Wake Forest,5,11,"02/22/2026, 09:45",W 5TH SEMIS,Final
bracket,W 7TH PLACE GAME
Georgetown (B),Franciscan,7,3,"02/22/2026, 11:30",W 7TH PLACE,Final
b,r,e,a,k
