Florida Warm Up 2026,College - Women ,28,2,2026
Harrisonburg,VA,2026-02-28,2026-03-01
https://play.usaultimate.org/events/FishBowl-2026/schedule/Men/CollegeMen/
Florida,4
teamInfo,,,,,
b,r,e,a,k
Northwestern,9
teamInfo,,,,,
b,r,e,a,k
Central Florida,2
teamInfo,,,,,
b,r,e,a,k
Dartmouth,3
teamInfo,,,,,
b,r,e,a,k
Brown,1
teamInfo,,,,,
b,r,e,a,k
Georgia Tech,7
teamInfo,,,,,
b,r,e,a,k
Tulane,12
teamInfo,,,,,
b,r,e,a,k
Miami (Florida),8
teamInfo,,,,,
b,r,e,a,k
Purdue,10
teamInfo,,,,,
b,r,e,a,k
Florida State,6
teamInfo,,,,,
b,r,e,a,k
Florida (B),5
teamInfo,Diesel,"Gainesville, Florida",,,
0,Kiara Torres
0,Liliana Plata
0,Lilyann Pigott
0,Samantha Hall
0,Sara Carlin
0,Amelia Gomez Uribe
0,Ananya Sista
0,Vanessa Clavell
05,Sarah Duckett
25,Katie Stalvey
b,r,e,a,k
South Florida,11
teamInfo,Scallywenches,"Tampa, Florida",,,@scallywenches
05,Michaela Waters
06,Emma Sims
07,Julia Maggio
08,Marina Gordon
11,Lindsay Scheele
13,Emma Maggio
24,Kailee Costello
28,Lindsey Smith
37,Katherine Walczak
54,Leila Rollins
b,r,e,a,k
s,t,a,g,e,s
pools,Match Play
pool,Pool A
South Florida,Florida (B),5,7,"01/31/2026, 09:00",Pool A,Final
Brown,Georgia Tech,10,8,"01/31/2026, 09:00",Pool A,Final
Purdue,Florida,7,10,"01/31/2026, 09:00",Pool A,Final
Miami (Florida),Central Florida,9,10,"01/31/2026, 09:00",Pool A,Final
Dartmouth,Tulane,9,8,"01/31/2026, 09:00",Pool A,Final
Florida State,Northwestern,2,10,"01/31/2026, 09:00",Pool A,Final
Purdue,Central Florida,2,12,"01/31/2026, 10:50",Pool A,Final
Florida (B),Tulane,4,7,"01/31/2026, 10:50",Pool A,Final
Florida State,South Florida,8,5,"01/31/2026, 10:50",Pool A,Final
Miami (Florida),Northwestern,6,9,"01/31/2026, 10:50",Pool A,Final
Tulane,Purdue,4,9,"01/31/2026, 12:40",Pool A,Final
Brown,Miami (Florida),13,5,"01/31/2026, 12:40",Pool A,Final
Northwestern,Georgia Tech,6,9,"01/31/2026, 12:40",Pool A,Final
Florida State,Florida,5,11,"01/31/2026, 12:40",Pool A,Final
Florida (B),Dartmouth,1,9,"01/31/2026, 12:40",Pool A,Final
Dartmouth,Purdue,6,3,"01/31/2026, 14:30",Pool A,Final
Florida State,Georgia Tech,2,9,"01/31/2026, 14:30",Pool A,Final
Brown,Northwestern,4,6,"01/31/2026, 14:30",Pool A,Final
South Florida,Tulane,1,9,"01/31/2026, 14:30",Pool A,Final
Florida,Central Florida,9,6,"01/31/2026, 14:30",Pool A,Final
Florida (B),Miami (Florida),2,3,"01/31/2026, 16:20",Pool A,Final
Brown,South Florida,W,F,"01/31/2026, 16:20",Pool A,Final
Central Florida,Georgia Tech,7,4,"01/31/2026, 16:20",Pool A,Final
Dartmouth,Florida,2,10,"01/31/2026, 16:20",Pool A,Final
b,r,e,a,k
brackets,1st - 8th
bracket,1st Place
Florida,Brown,8,10,"02/01/2026, 12:40",1st Place,Final
Florida,Dartmouth,12,0,"02/01/2026, 10:50",1st Place Semifinals,Final
Brown,Central Florida,10,7,"02/01/2026, 10:50",1st Place Semifinals,Final
Florida,Purdue,13,1,"02/01/2026, 09:00",1st Place Quarterfinals,Final
Northwestern,Dartmouth,5,8,"02/01/2026, 09:00",1st Place Quarterfinals,Final
Brown,Tulane,13,0,"02/01/2026, 09:00",1st Place Quarterfinals,Final
Central Florida,Georgia Tech,12,4,"02/01/2026, 09:00",1st Place Quarterfinals,Final
bracket,3rd Place
Dartmouth,Central Florida,0,1,"02/01/2026, 12:40",3rd Place,Final
bracket,5th Place
Northwestern,Georgia Tech,1,10,"02/01/2026, 10:50",5th Place,Final
Purdue,Northwestern,2,12,"02/01/2026, 09:00",5th Place Semifinals,Final
Tulane,Georgia Tech,2,11,"02/01/2026, 09:00",5th Place Semifinals,Final
bracket,7th Place
Purdue,Tulane,1,0,"02/01/2026, 10:50",7th Place,Final
b,r,e,a,k
pools,9th-12th Consolation
pool,Pool B
Miami (Florida),South Florida,10,3,"02/01/2026, 09:00",Pool B,Final
Florida State,Florida (B),5,2,"02/01/2026, 09:00",Pool B,Final
Miami (Florida),Florida State,7,9,"02/01/2026, 10:50",Pool B,Final
Florida (B),South Florida,7,5,"02/01/2026, 10:50",Pool B,Final
Miami (Florida),Florida (B),6,4,"02/01/2026, 12:40",Pool B,Final
Florida State,South Florida,0,0,"02/01/2026, 12:40",Pool B,Cancelled
b,r,e,a,k
