Mardi Gras XXI,college-open,2,2,2008
Baton Rouge,LA,2008-02-02,2008-02-03
https://scorereport.net/2008/college-open/event4602
Wisconsin
b,r,e,a,k
Oklahoma
b,r,e,a,k
Washington University
b,r,e,a,k
Winona State
b,r,e,a,k
Texas State
b,r,e,a,k
Wisconsin-Whitewater
b,r,e,a,k
Kansas
b,r,e,a,k
Texas
b,r,e,a,k
Wisconsin-Milwaukee
b,r,e,a,k
Illinois
b,r,e,a,k
Minnesota
b,r,e,a,k
Wisconsin-B
b,r,e,a,k
Georgia Tech
b,r,e,a,k
Notre Dame
b,r,e,a,k
North Texas
b,r,e,a,k
Indiana
b,r,e,a,k
Missouri State
b,r,e,a,k
Arkansas
b,r,e,a,k
Mississippi State
b,r,e,a,k
Texas State-B
b,r,e,a,k
2008046PPP
b,r,e,a,k
LSU
b,r,e,a,k
Nebraska-Omaha
b,r,e,a,k
Air Force
b,r,e,a,k
DePaul
b,r,e,a,k
Wisconsin-Milwaukee-B
b,r,e,a,k
Auburn
b,r,e,a,k
Illinois-B
b,r,e,a,k
Tennessee
b,r,e,a,k
Towson
b,r,e,a,k
Michigan State-X
b,r,e,a,k
Texas A & M
b,r,e,a,k
Tulane
b,r,e,a,k
Grinnell
b,r,e,a,k
Carleton College-GOP
b,r,e,a,k
Kansas-B
b,r,e,a,k
Miami (Ohio)
b,r,e,a,k
Houston
b,r,e,a,k
Georgia College & State
b,r,e,a,k
Alabama
b,r,e,a,k
Wisconsin-X
b,r,e,a,k
Minnesota-Duluth
b,r,e,a,k
Valdosta State
b,r,e,a,k
Missouri
b,r,e,a,k
Oklahoma State
b,r,e,a,k
Central Florida-B
b,r,e,a,k
Mississippi
b,r,e,a,k
Sam Houston
b,r,e,a,k
Iowa
b,r,e,a,k
Emory-B
b,r,e,a,k
Northwestern State
b,r,e,a,k
Iowa State
b,r,e,a,k
Memphis
b,r,e,a,k
Texas-Arlington
b,r,e,a,k
Truman State
b,r,e,a,k
Notre Dame-B
b,r,e,a,k
Missouri S&T
b,r,e,a,k
Northern Iowa
b,r,e,a,k
Vanderbilt
b,r,e,a,k
Texas-B
b,r,e,a,k
Arkansas-B
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Wisconsin,Oklahoma,15,4,"02/02/2008, 00:00",Pool A,final
Washington University,Winona State,12,14,"02/02/2008, 00:00",Pool A,final
Wisconsin,Texas State,15,6,"02/02/2008, 00:00",Pool A,final
Winona State,Oklahoma,13,11,"02/02/2008, 00:00",Pool A,final
Washington University,Oklahoma,15,4,"02/02/2008, 00:00",Pool A,final
Texas State,Winona State,13,15,"02/02/2008, 00:00",Pool A,final
Wisconsin,Winona State,15,3,"02/02/2008, 00:00",Pool A,final
Washington University,Texas State,13,12,"02/02/2008, 00:00",Pool A,final
Wisconsin,Washington University,15,6,"02/02/2008, 00:00",Pool A,final
Texas State,Oklahoma,10,15,"02/02/2008, 00:00",Pool A,final
pool,Pool B
Wisconsin-Whitewater,Kansas,6,13,"02/02/2008, 00:00",Pool B,final
Texas,Wisconsin-Milwaukee,11,8,"02/02/2008, 00:00",Pool B,final
Wisconsin-Whitewater,Illinois,6,13,"02/02/2008, 00:00",Pool B,final
Wisconsin-Milwaukee,Kansas,6,13,"02/02/2008, 00:00",Pool B,final
Texas,Kansas,13,11,"02/02/2008, 00:00",Pool B,final
Illinois,Wisconsin-Milwaukee,13,9,"02/02/2008, 00:00",Pool B,final
Wisconsin-Whitewater,Wisconsin-Milwaukee,13,9,"02/02/2008, 00:00",Pool B,final
Texas,Illinois,10,15,"02/02/2008, 00:00",Pool B,final
Wisconsin-Whitewater,Texas,10,12,"02/02/2008, 00:00",Pool B,final
Illinois,Kansas,13,7,"02/02/2008, 00:00",Pool B,final
pool,Pool C
Minnesota,Wisconsin-B,15,3,"02/02/2008, 00:00",Pool C,final
Georgia Tech,Notre Dame,10,11,"02/02/2008, 00:00",Pool C,final
Minnesota,North Texas,10,12,"02/02/2008, 00:00",Pool C,final
Notre Dame,Wisconsin-B,15,8,"02/02/2008, 00:00",Pool C,final
Georgia Tech,Wisconsin-B,12,6,"02/02/2008, 00:00",Pool C,final
North Texas,Notre Dame,5,11,"02/02/2008, 00:00",Pool C,final
Minnesota,Notre Dame,11,7,"02/02/2008, 00:00",Pool C,final
Georgia Tech,North Texas,10,9,"02/02/2008, 00:00",Pool C,final
Minnesota,Georgia Tech,11,10,"02/02/2008, 00:00",Pool C,final
North Texas,Wisconsin-B,13,6,"02/02/2008, 00:00",Pool C,final
pool,Pool D
Indiana,Missouri State,15,9,"02/02/2008, 00:00",Pool D,final
Arkansas,Mississippi State,13,7,"02/02/2008, 00:00",Pool D,final
Indiana,Arkansas,8,12,"02/02/2008, 00:00",Pool D,final
Mississippi State,Texas State-B,13,3,"02/02/2008, 00:00",Pool D,final
Indiana,2008046PPP,13,3,"02/02/2008, 00:00",Pool D,final
Indiana,Texas State-B,13,3,"02/02/2008, 00:00",Pool D,final
Arkansas,Missouri State,13,12,"02/02/2008, 00:00",Pool D,final
Indiana,Mississippi State,13,9,"02/02/2008, 00:00",Pool D,final
Missouri State,Texas State-B,13,5,"02/02/2008, 00:00",Pool D,final
Arkansas,Texas State-B,13,1,"02/02/2008, 00:00",Pool D,final
Mississippi State,Missouri State,9,13,"02/02/2008, 00:00",Pool D,final
pool,Pool E
LSU,Nebraska-Omaha,13,8,"02/02/2008, 00:00",Pool E,final
Air Force,DePaul,13,4,"02/02/2008, 00:00",Pool E,final
LSU,Air Force,10,7,"02/02/2008, 00:00",Pool E,final
DePaul,Wisconsin-Milwaukee-B,12,9,"02/02/2008, 00:00",Pool E,final
LSU,Wisconsin-Milwaukee-B,13,6,"02/02/2008, 00:00",Pool E,final
Air Force,Nebraska-Omaha,6,10,"02/02/2008, 00:00",Pool E,final
LSU,DePaul,13,8,"02/02/2008, 00:00",Pool E,final
Nebraska-Omaha,Wisconsin-Milwaukee-B,10,6,"02/02/2008, 00:00",Pool E,final
Air Force,Wisconsin-Milwaukee-B,1,0,"02/02/2008, 00:00",Pool E,final
DePaul,Nebraska-Omaha,9,13,"02/02/2008, 00:00",Pool E,final
pool,Pool F
Auburn,Illinois-B,13,10,"02/02/2008, 00:00",Pool F,final
Tennessee,Towson,8,13,"02/02/2008, 00:00",Pool F,final
Auburn,Tennessee,9,8,"02/02/2008, 00:00",Pool F,final
Towson,Michigan State-X,13,9,"02/02/2008, 00:00",Pool F,final
Auburn,Michigan State-X,13,8,"02/02/2008, 00:00",Pool F,final
Tennessee,Illinois-B,10,7,"02/02/2008, 00:00",Pool F,final
Auburn,Towson,11,9,"02/02/2008, 00:00",Pool F,final
Illinois-B,Michigan State-X,12,4,"02/02/2008, 00:00",Pool F,final
Tennessee,Michigan State-X,9,5,"02/02/2008, 00:00",Pool F,final
Towson,Illinois-B,11,8,"02/02/2008, 00:00",Pool F,final
pool,Pool G
Texas A & M,Tulane,13,2,"02/02/2008, 00:00",Pool G,final
Grinnell,Carleton College-GOP,3,12,"02/02/2008, 00:00",Pool G,final
Texas A & M,Grinnell,13,4,"02/02/2008, 00:00",Pool G,final
Carleton College-GOP,Kansas-B,13,2,"02/02/2008, 00:00",Pool G,final
Texas A & M,Kansas-B,13,2,"02/02/2008, 00:00",Pool G,final
Grinnell,Tulane,13,3,"02/02/2008, 00:00",Pool G,final
Texas A & M,Carleton College-GOP,11,12,"02/02/2008, 00:00",Pool G,final
Tulane,Kansas-B,11,10,"02/02/2008, 00:00",Pool G,final
Grinnell,Kansas-B,13,8,"02/02/2008, 00:00",Pool G,final
Carleton College-GOP,Tulane,13,8,"02/02/2008, 00:00",Pool G,final
pool,Pool H
Miami (Ohio),Houston,13,5,"02/02/2008, 00:00",Pool H,final
Georgia College & State,Alabama,11,10,"02/02/2008, 00:00",Pool H,final
Miami (Ohio),Georgia College & State,13,11,"02/02/2008, 00:00",Pool H,final
Alabama,Wisconsin-X,13,3,"02/02/2008, 00:00",Pool H,final
Miami (Ohio),Wisconsin-X,13,4,"02/02/2008, 00:00",Pool H,final
Georgia College & State,Houston,11,9,"02/02/2008, 00:00",Pool H,final
Miami (Ohio),Alabama,10,13,"02/02/2008, 00:00",Pool H,final
Houston,Wisconsin-X,13,11,"02/02/2008, 00:00",Pool H,final
Georgia College & State,Wisconsin-X,13,10,"02/02/2008, 00:00",Pool H,final
Alabama,Houston,13,3,"02/02/2008, 00:00",Pool H,final
pool,Pool I
Minnesota-Duluth,Valdosta State,15,12,"02/02/2008, 00:00",Pool I,final
Missouri,Oklahoma State,13,5,"02/02/2008, 00:00",Pool I,final
Minnesota-Duluth,Missouri,12,11,"02/02/2008, 00:00",Pool I,final
Oklahoma State,Central Florida-B,13,4,"02/02/2008, 00:00",Pool I,final
Minnesota-Duluth,Central Florida-B,11,3,"02/02/2008, 00:00",Pool I,final
Missouri,Valdosta State,13,9,"02/02/2008, 00:00",Pool I,final
Minnesota-Duluth,Oklahoma State,10,7,"02/02/2008, 00:00",Pool I,final
Valdosta State,Central Florida-B,11,10,"02/02/2008, 00:00",Pool I,final
Missouri,Central Florida-B,13,4,"02/02/2008, 00:00",Pool I,final
pool,Pool J
Mississippi,Sam Houston,13,7,"02/02/2008, 00:00",Pool J,final
Iowa,Emory-B,13,8,"02/02/2008, 00:00",Pool J,final
Mississippi,Iowa,15,13,"02/02/2008, 00:00",Pool J,final
Emory-B,Northwestern State,13,5,"02/02/2008, 00:00",Pool J,final
Mississippi,Northwestern State,10,4,"02/02/2008, 00:00",Pool J,final
Iowa,Sam Houston,11,6,"02/02/2008, 00:00",Pool J,final
Mississippi,Emory-B,4,7,"02/02/2008, 00:00",Pool J,final
Sam Houston,Northwestern State,11,4,"02/02/2008, 00:00",Pool J,final
Iowa,Northwestern State,13,5,"02/02/2008, 00:00",Pool J,final
Emory-B,Sam Houston,10,13,"02/02/2008, 00:00",Pool J,final
pool,Pool K
Iowa State,Memphis,13,4,"02/02/2008, 00:00",Pool K,final
Texas-Arlington,Truman State,5,13,"02/02/2008, 00:00",Pool K,final
Iowa State,Texas-Arlington,13,2,"02/02/2008, 00:00",Pool K,final
Truman State,Notre Dame-B,13,1,"02/02/2008, 00:00",Pool K,final
Iowa State,Notre Dame-B,13,8,"02/02/2008, 00:00",Pool K,final
Texas-Arlington,Memphis,8,13,"02/02/2008, 00:00",Pool K,final
Iowa State,Truman State,8,13,"02/02/2008, 00:00",Pool K,final
Memphis,Notre Dame-B,13,9,"02/02/2008, 00:00",Pool K,final
Texas-Arlington,Notre Dame-B,11,13,"02/02/2008, 00:00",Pool K,final
Truman State,Memphis,13,9,"02/02/2008, 00:00",Pool K,final
pool,Pool L
Missouri S&T,Northern Iowa,7,8,"02/02/2008, 00:00",Pool L,final
Vanderbilt,Texas-B,13,9,"02/02/2008, 00:00",Pool L,final
Missouri S&T,Vanderbilt,9,12,"02/02/2008, 00:00",Pool L,final
Missouri S&T,Arkansas-B,13,0,"02/02/2008, 00:00",Pool L,final
Vanderbilt,Northern Iowa,15,9,"02/02/2008, 00:00",Pool L,final
Missouri S&T,Texas-B,13,7,"02/02/2008, 00:00",Pool L,final
Vanderbilt,Arkansas-B,13,5,"02/02/2008, 00:00",Pool L,final
Texas-B,Northern Iowa,9,13,"02/02/2008, 00:00",Pool L,final
b,r,e,a,k
brackets,Bracket
bracket,Bracket
Wisconsin,Kansas,13,8,"02/03/2008, 00:00",Bracket,final
Kansas,Georgia Tech,13,8,"02/03/2008, 00:00",Bracket,final
Wisconsin,Texas,10,5,"02/03/2008, 00:00",Bracket,final
Texas,Notre Dame,14,12,"02/03/2008, 00:00",Bracket,final
Notre Dame,Wisconsin-Whitewater,13,9,"02/03/2008, 00:00",Bracket,final
Wisconsin,Minnesota,13,4,"02/03/2008, 00:00",Bracket,final
Minnesota,Winona State,15,12,"02/03/2008, 00:00",Bracket,final
Winona State,Wisconsin-Milwaukee,15,7,"02/03/2008, 00:00",Bracket,final
Minnesota,North Texas,13,5,"02/03/2008, 00:00",Bracket,final
North Texas,Washington University,12,9,"02/03/2008, 00:00",Bracket,final
North Texas,Illinois,10,9,"02/03/2008, 00:00",Bracket,final
bracket,Bracket
b,r,e,a,k
