https://play.usaultimate.org/events/SAU-x-UNC-Showcase/schedule/Men/CollegeMen/,Raleigh,NC,,
https://play.usaultimate.org/events/Party-Fowl-2021/schedule/Men/Club-Men/,Richmond,VA,2021-12-04,2021-12-04
https://play.usaultimate.org/events/Florida-Winter-Classic-2022/schedule/Women/CollegeWomen/,Gainesville,FL,2022-01-15,2022-01-16
https://play.usaultimate.org/events/2022-Pres-Day-Qualifiers/schedule/Men/CollegeMen/,San Luis Obispo,CA,2022-01-22,2022-01-23
https://play.usaultimate.org/events/Santa-Barbara-Invite-2022/schedule/Men/CollegeMen/,Santa Barbara,CA,2022-01-28,2022-01-30
https://play.usaultimate.org/events/Santa-Barbara-Invite-2022/schedule/Women/CollegeWomen/,Santa Barbara,CA,2022-01-28,2022-01-30
https://play.usaultimate.org/events/Carolina-Kickoff-2022/schedule/Men/CollegeMen/,Chapel Hill,NC,2022-01-28,2022-01-30
https://play.usaultimate.org/events/2022-Philly-Open-Program-Tryouts-and-Practices/schedule/Men/Club-Men/,"Philadelphia, Malvern, Oaks, West Chester",PA,2022-02-01,2022-11-01
https://play.usaultimate.org/events/Stanford-Open-2022/schedule/Men/CollegeMen/,Stevinson,CA,2022-02-05,2022-02-06
https://play.usaultimate.org/events/Stanford-Open-2022/schedule/Women/CollegeWomen/,Stevinson,CA,2022-02-05,2022-02-06
https://play.usaultimate.org/events/Queen-City-Tune-Up-2022/schedule/Men/CollegeMen/,Charlotte,NC,2022-02-12,2022-02-13
https://play.usaultimate.org/events/Queen-City-Tune-Up-2022/schedule/Women/CollegeWomen/,Charlotte,NC,2022-02-12,2022-02-13
https://play.usaultimate.org/events/Antifreeze-2022/schedule/Women/CollegeWomen/,Houston,TX,2022-02-12,2022-02-13
https://play.usaultimate.org/events/Santa-Clara-RAGE-Ultimate-Tournament/schedule/Women/CollegeWomen/,Santa Clara,CA,2022-02-19,2022-02-20
https://play.usaultimate.org/events/Presidents-Day-Invite-2022/schedule/Men/CollegeMen/,San Diego,CA,2022-02-19,2022-02-21
https://play.usaultimate.org/events/Presidents-Day-Invite-2022/schedule/Women/CollegeWomen/,San Diego,CA,2022-02-19,2022-02-21
https://play.usaultimate.org/events/Mardi-Gras-XXXIV-/schedule/Men/CollegeMen/,Baton Rouge,LA,2022-02-19,2022-02-20
https://play.usaultimate.org/events/Commonwealth-Cup-Weekend-1/schedule/Men/CollegeMen/,Axton,VA,2022-02-19,2022-02-20
https://play.usaultimate.org/events/Commonwealth-Cup-Weekend-1/schedule/Women/CollegeWomen/,Axton,VA,2022-02-19,2022-02-20
https://play.usaultimate.org/events/Big-D-Lil-D/schedule/Women/CollegeWomen/,Denton,TX,2022-02-19,2022-02-20
https://play.usaultimate.org/events/Bring-The-Huckus-12/schedule/Men/CollegeMen/,Vineland,NJ,2022-02-26,2022-02-27
https://play.usaultimate.org/events/Bring-The-Huckus-12/schedule/Women/CollegeWomen/,Vineland,NJ,2022-02-26,2022-02-27
https://play.usaultimate.org/events/TOTS/schedule/Women/CollegeWomen/,Knoxville,TN,2022-02-26,2022-02-27
https://play.usaultimate.org/events/Commonwealth-Cup-Weekend-2/schedule/Women/CollegeWomen/,Axton,VA,2022-02-26,2022-02-27
https://play.usaultimate.org/events/Oak-Creek-Challenge/schedule/Men/CollegeMen/,Virginia Beach,VA,2022-02-26,2022-02-27
https://play.usaultimate.org/events/Magic-Mountain-Melee/schedule/Men/CollegeMen/,Santa Clarita,CA,2022-02-26,2022-02-27
https://play.usaultimate.org/events/Easterns-Qualifiers-2022/schedule/Men/CollegeMen/,Little River,SC,2022-02-26,2022-02-27
https://play.usaultimate.org/events/Snow-Melt-at-Colorado-College/schedule/Men/CollegeMen/,Colorado Springs,CO,2022-02-26,2022-02-27
https://play.usaultimate.org/events/Cutlass-Classic-2022/schedule/Men/CollegeMen/,Greenville,NC,2022-02-26,2022-02-27
https://play.usaultimate.org/events/Cutlass-Classic-2022/schedule/Women/CollegeWomen/,Greenville,NC,2022-02-26,2022-02-27
https://play.usaultimate.org/events/Cherry-Blossom-Classic/schedule/Women/CollegeWomen/,Washington,DC,2022-02-26,2022-02-26
https://play.usaultimate.org/events/Smellfish-Invite/schedule/Men/CollegeMen/,Harrisonburg,VA,2022-03-05,2022-03-06
https://play.usaultimate.org/events/Huckleberry-Flick-2022/schedule/Women/CollegeWomen/,Oxford,OH,2022-03-05,2022-03-06
https://play.usaultimate.org/events/Mardi-Gras-Sunset/schedule/Women/CollegeWomen/,Baton Rouge,LA,2022-03-05,2022-03-06
https://play.usaultimate.org/events/UMass-Invite/schedule/Men/CollegeMen/,Amherst,MA,2022-03-05,2022-03-06
https://play.usaultimate.org/events/FCS-D-III-Tune-Up/schedule/Men/CollegeMen/,Bermuda Run,NC,2022-03-05,2022-03-06
https://play.usaultimate.org/events/Huckin-in-the-Hills/schedule/Men/CollegeMen/,Morgantown,WV,2022-03-05,2022-03-06
https://play.usaultimate.org/events/Midwest-Throwdown-2022/schedule/Men/Club-Men,Columbia,MO,2022-03-05,2022-03-06
https://play.usaultimate.org/events/Midwest-Throwdown-2022/schedule/Women/CollegeWomen/,Columbia,MO,2022-03-05,2022-03-06
https://play.usaultimate.org/events/Stanford-Invite-2022/schedule/Men/CollegeMen/,Stevinson,CA,2022-03-05,2022-03-06
https://play.usaultimate.org/events/Stanford-Invite-2022/schedule/Women/CollegeWomen/,Stevinson,CA,2022-03-05,2022-03-06
https://play.usaultimate.org/events/Midwest-College-Warm-Up/schedule/Men/CollegeMen/,Indianapolis,IN,2022-03-05,2022-03-06
https://play.usaultimate.org/events/No-Sleep-Till-Brooklyn-2022/schedule/Men/CollegeMen/,Brooklyn,NY,2022-03-05,2022-03-06
https://play.usaultimate.org/events/No-Sleep-Till-Brooklyn-2022/schedule/Women/CollegeWomen/,Brooklyn,NY,2022-03-05,2022-03-06
https://play.usaultimate.org/events/Philly-Special/schedule/Men/CollegeMen/,Vineland,NJ,2022-03-05,2022-03-06
https://play.usaultimate.org/events/Philly-Special/schedule/Women/CollegeWomen/,Vineland,NJ,2022-03-05,2022-03-06
https://play.usaultimate.org/events/Smoky-Mountain-Invite-2022/schedule/Men/CollegeMen/,Knoxville,TN,2022-03-05,2022-03-06
https://play.usaultimate.org/events/2022-Queen-City-Tune-Up-Youth-Tournament/schedule/Boys/youth-club-u-20-boys/,Pineville,NC,2022-03-05,2022-03-06
https://play.usaultimate.org/events/2022-Queen-City-Tune-Up-Youth-Tournament/schedule/Girls/youth-club-u-20-girls/,Pineville,NC,2022-03-05,2022-03-06
https://play.usaultimate.org/events/Sideshow-Spring-Home-Tournament/schedule/Men/CollegeMen/,Newark,DE,2022-03-12,2022-03-13
https://play.usaultimate.org/events/Tally-Classic-XVI-/schedule/Women/CollegeWomen/,Tallahassee,FL,2022-03-12,2022-03-13
https://play.usaultimate.org/events/Big-Sky-Brawl/schedule/Men/CollegeMen/,Mountain Home,ID,2022-03-12,2022-03-13
https://play.usaultimate.org/events/Big-Sky-Brawl/schedule/Women/CollegeWomen/,Mountain Home,ID,2022-03-12,2022-03-13
https://play.usaultimate.org/events/UMBC-Shazam-Spring-Tournament/schedule/Women/CollegeWomen/,Catonsville,MD,2022-03-12,2022-03-13
https://play.usaultimate.org/events/Missouri-Loves-Company-MLC-College-Women-2022/schedule/Women/CollegeWomen/,Columbia,MO,2022-03-12,2022-03-13
https://play.usaultimate.org/events/Boogienights/schedule/Men/CollegeMen/,Oxford,OH,2022-03-12,2022-03-13
https://play.usaultimate.org/events/Palouse-Open-2022/schedule/Men/CollegeMen/,Pullman,WA,2022-03-12,2022-03-13
https://play.usaultimate.org/events/Centex-Tier-II/schedule/Men/CollegeMen/,Austin,TX,2022-03-12,2022-03-13
https://play.usaultimate.org/events/Mash-Up/schedule/Men/CollegeMen/,Axton,VA,2022-03-12,2022-03-13
https://play.usaultimate.org/events/Mash-Up/schedule/Women/CollegeWomen/,Axton,VA,2022-03-12,2022-03-13
https://play.usaultimate.org/events/AYU-Spring-4v4/schedule/Men/Club-Men/,Golden,CO,2022-03-13,2022-03-13
https://play.usaultimate.org/events/AYU-Spring-4v4/schedule/Mixed/Club-Mixed,Golden,CO,2022-03-13,2022-03-13
https://play.usaultimate.org/events/AYU-Spring-4v4/schedule/Women/Club-Women/,Golden,CO,2022-03-13,2022-03-13
https://play.usaultimate.org/events/AYU-Spring-4v4/schedule/Boys/youth-club-u-20-boys/,Golden,CO,2022-03-13,2022-03-13
https://play.usaultimate.org/events/DEVYL-Youth-Club-Team-Tryouts/schedule/Boys/youth-club-u-20-boys/,Newark,NJ,2022-03-13,2022-03-20
https://play.usaultimate.org/events/Missouri-Loves-Company-MLC/schedule/Men/CollegeMen/,Columbia,MO,2022-03-18,2022-03-20
https://play.usaultimate.org/events/Mens-College-Centex/schedule/Men/CollegeMen/,Round Rock,TX,2022-03-19,2022-03-20
https://play.usaultimate.org/events/Uomo-Donna/schedule/Mixed/Club-Mixed,Tucson,AZ,2022-03-19,2022-03-20
https://play.usaultimate.org/events/Uomo-Donna/schedule/Women/CollegeWomen/,Tucson,AZ,2022-03-19,2022-03-20
https://play.usaultimate.org/events/College-Southerns-XX/schedule/Men/CollegeMen/,Statesboro,GA,2022-03-19,2022-03-20
https://play.usaultimate.org/events/College-Southerns-XX/schedule/Women/CollegeWomen/,Statesboro,GA,2022-03-19,2022-03-20
https://play.usaultimate.org/events/Womens-Centex/schedule/Women/CollegeWomen/,Austin,TX,2022-03-19,2022-03-20
https://play.usaultimate.org/events/Jersey-Devil/schedule/Men/CollegeMen/,Princeton,NJ,2022-03-19,2022-03-20
https://play.usaultimate.org/events/Jersey-Devil/schedule/Women/CollegeWomen/,Princeton,NJ,2022-03-19,2022-03-20
https://play.usaultimate.org/events/Oak-Creek-Invite/schedule/Men/CollegeMen/,Axton,VA,2022-03-19,2022-03-20
https://play.usaultimate.org/events/March-Meltdown/schedule/Men/CollegeMen/,Love Park,IL,2022-03-19,2022-03-20
https://play.usaultimate.org/events/March-Meltdown/schedule/Women/CollegeWomen/,Love Park,IL,2022-03-19,2022-03-20
https://play.usaultimate.org/events/D-III-Midwestern-Invite/schedule/Men/CollegeMen/,Fair Oaks,IN,2022-03-25,2022-03-27
https://play.usaultimate.org/events/Northwest-Challenge/schedule/Women/CollegeWomen/division_i/,Seattle,WA,2022-03-26,2022-03-27
https://play.usaultimate.org/events/Hoos-Huckin/schedule/Men/CollegeMen/,Charlottesville,VA,2022-03-26,2022-03-27
https://play.usaultimate.org/events/Rodeo/schedule/Men/CollegeMen/,Axton,VA,2022-03-26,2022-03-27
https://play.usaultimate.org/events/Rodeo/schedule/Women/CollegeWomen/,Axton,VA,2022-03-26,2022-03-27
https://play.usaultimate.org/events/CWRUL-Tournament/schedule/Women/CollegeWomen/,Columbus,OH,2022-03-26,2022-03-27
https://play.usaultimate.org/events/CWRUL-Tournament/schedule/Men/CollegeMen/,Columbus,OH,2022-03-26,2022-03-27
https://play.usaultimate.org/events/Layout-Pigout-2022/schedule/Men/CollegeMen/,Haverford,PA,2022-03-26,2022-03-27
