2011 USAU Northern Atlantic Coast Dev College Open CC,college-open,23,4,2011
Harrisonburg,VA,2011-04-23,2011-04-23
https://scorereport.net/2011/college-open/event8541
Maryland-B
b,r,e,a,k
James Madison-B
b,r,e,a,k
Virginia-B
b,r,e,a,k
William & Mary-B
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
b,r,e,a,k
brackets,Bracket
bracket,B
Maryland-B,James Madison-B,11,9,"04/23/2011, 09:00",B,final
bracket,Bracket
Virginia-B,James Madison-B,9,8,"04/23/2011, 09:00",Bracket,final
bracket,Bracket
Virginia-B,Maryland-B,9,8,"04/23/2011, 09:00",Bracket,final
bracket,B
Maryland-B,William & Mary-B,10,7,"04/23/2011, 09:00",B,final
bracket,Bracket
Virginia-B,William & Mary-B,11,9,"04/23/2011, 09:00",Bracket,final
bracket,Bracket
James Madison-B,William & Mary-B,9,7,"04/23/2011, 09:00",Bracket,final
b,r,e,a,k
