title,published_at,url
2023 Pro Championships Women's Semifinal: San Francisco Fury vs. Washington Scandal,2023-09-18T23:05:51+00:00,https://vimeo.com/865765190
2023 Pro Championships Mixed Semifinal: Seattle BFG vs. Philadelphia AMP,2023-09-18T22:26:58+00:00,https://vimeo.com/865757358
2023 Pro Championships Men's Semifinal: Washington Truck Stop vs. New York PoNY,2023-09-18T22:11:53+00:00,https://vimeo.com/865754241
2023 Pro Championships Men's Final: Atlanta Chain Lightning vs. Washington Truck Stop,2023-09-18T21:49:09+00:00,https://vimeo.com/865748843
2023 Pro Championships Mixed Final: Minneapolis Drag'n Thrust vs. Seattle BFG,2023-09-18T20:48:34+00:00,https://vimeo.com/865732763
2023 Pro Championships Women's Final: Raleigh Phoenix vs. Washington Scandal,2023-09-18T20:37:45+00:00,https://vimeo.com/865729604
2023 U.S. Open Mixed Final: Philadelphia AMP vs. Seattle BFG,2023-08-24T19:42:59+00:00,https://vimeo.com/857647848
2023 U.S. Open Men's Final: New York PoNY vs. Washington Truck Stop,2023-08-23T18:57:38+00:00,https://vimeo.com/857259635
2023 U.S. Open Women's Final: Washington Scandal vs. San Francisco Fury,2023-08-23T14:49:24+00:00,https://vimeo.com/857177392
2023 U.S. Open Women's Semifinal: San Francisco Fury vs. Boston Brute Squad,2023-08-06T20:22:16+00:00,https://vimeo.com/852157906
2023 U.S. Open Men's Semifinal: Denver Johnny Bravo vs. Washington Truck Stop,2023-08-06T20:00:31+00:00,https://vimeo.com/852155015
2023 U.S. Open Mixed Semifinal: Madison NOISE vs. Seattle BFG,2023-08-06T19:39:44+00:00,https://vimeo.com/852152061
2023 WFDF World U-24 Ultimate Championships: Team USA Finals Highlights,2023-07-20T16:05:22+00:00,https://vimeo.com/847041179
2023 WFDF World U-24 Ultimate Championships: Team USA Finals Highlights,2023-07-20T15:58:15+00:00,https://vimeo.com/847038443
2023 College Championships Women's Semifinal: British Columbia vs. Colorado,2023-06-26T21:02:12+00:00,https://vimeo.com/839870386
2023 College Championships Women's Semifinal: Vermont vs. North Carolina,2023-06-26T20:35:35+00:00,https://vimeo.com/839862956
2023 College Championships Men's Semifinal: Cal Poly vs. UMass,2023-06-26T20:09:02+00:00,https://vimeo.com/839855260
2023 College Championships Men's Semifinal: Vermont vs. North Carolina,2023-06-26T19:37:55+00:00,https://vimeo.com/839845621
2023 College Championships Women's Final: Colorado vs. North Carolina,2023-06-26T19:04:59+00:00,https://vimeo.com/839835646
2023 College Championships Men's Final: UMass vs. North Carolina,2023-06-26T16:57:32+00:00,https://vimeo.com/839795385
2022 National Championships: Men's Highlights,2022-11-29T15:42:36+00:00,https://vimeo.com/776246043
2022 National Championships: Mixed Highlights,2022-11-16T17:23:54+00:00,https://vimeo.com/771667657
2022 National Championships: Women's Highlights,2022-11-08T15:58:34+00:00,https://vimeo.com/768602228
2022 National Championships: Finals Highlights,2022-11-03T15:35:21+00:00,https://vimeo.com/766945820
2022 National Championships Women's Semifinal: Boston Brute Squad vs. San Francisco Fury,2022-11-01T19:32:12+00:00,https://vimeo.com/766219248
2022 National Championships Women's Final: Denver Molly Brown vs. San Francisco Fury,2022-11-01T18:58:45+00:00,https://vimeo.com/766207822
2022 National Championships Mixed Semifinal: Madison NOISE vs. Minneapolis Drag'n Thrust,2022-11-01T18:23:32+00:00,https://vimeo.com/766196517
2022 National Championships Mixed Semifinal: New York Xist vs. Seattle Mixtape,2022-11-01T17:48:46+00:00,https://vimeo.com/766184088
2022 National Championships Mixed Final: Madison NOISE vs. Seattle Mixtape,2022-11-01T17:11:30+00:00,https://vimeo.com/766170776
2022 National Championships Men's Semifinal: New York PoNY vs. Washington Truck Stop,2022-11-01T16:28:47+00:00,https://vimeo.com/766154696
2022 National Championships Men's Final: Denver Johnny Bravo vs. Washington Truck Stop,2022-11-01T15:58:35+00:00,https://vimeo.com/766143296
2022 U.S. Open Men's Semifinal: Atlanta Chain Lightning vs. Washington D.C. Truck Stop,2022-08-17T19:08:02+00:00,https://vimeo.com/740485782
2022 U.S. Open Men's Final: Denver Johnny Bravo vs. Washington D.C. Truck Stop,2022-08-17T18:29:18+00:00,https://vimeo.com/740473428
2022 U.S. Open Mixed Semifinal: San Francisco Polar Bears vs. Madison NOISE,2022-08-17T17:55:47+00:00,https://vimeo.com/740462462
2022 U.S. Open Mixed Semifinal: Minneapolis No Touching vs. Philadelphia AMP,2022-08-17T17:28:46+00:00,https://vimeo.com/740453801
2022 U.S. Open Mixed Final: Philadelphia AMP vs. Madison NOISE,2022-08-17T16:50:48+00:00,https://vimeo.com/740441766
2022 U.S. Open Men's Semifinal: Denver Johnny Bravo vs. Boston DiG,2022-08-17T16:16:45+00:00,https://vimeo.com/740430487
2022 College Championships Women's Final: North Carolina vs. Colorado,2022-07-01T13:15:58+00:00,https://vimeo.com/726041155
2022 College Championships Women's Semifinal: UC-Santa Barbara vs. North Carolina,2022-06-30T21:00:06+00:00,https://vimeo.com/725820496
2022 College Championships Women's Semifinal: Carleton vs. Colorado,2022-06-30T19:41:28+00:00,https://vimeo.com/725795957
2022 College Championships Men's Final: North Carolina vs. Brown,2022-06-30T18:15:47+00:00,https://vimeo.com/725768267
2022 College Championships Men's Semifinal: Pittsburgh vs. Brown,2022-06-30T17:26:45+00:00,https://vimeo.com/725751431
2022 College Championships Men's Semifinal: North Carolina vs. Colorado,2022-06-30T16:53:07+00:00,https://vimeo.com/725739358
2022 College Championships: D-I Finals Highlights,2022-06-06T14:46:39+00:00,https://vimeo.com/717535317
2021 College Championships: Women's Highlights,2022-01-25T19:50:08+00:00,https://vimeo.com/669959281
2021 College Championships Women's Semifinal: UC Santa Barbara vs. North Carolina,2021-12-27T17:17:07+00:00,https://vimeo.com/660460721
2021 College Championships Men's Final: Georgia vs. North Carolina,2021-12-27T17:13:43+00:00,https://vimeo.com/660460092
2021 College Championships Men's Semifinal: Michigan vs. Georgia,2021-12-27T17:13:40+00:00,https://vimeo.com/660460081
2021 College Championships Women's Semifinal: Washington vs. Carleton,2021-12-27T17:13:38+00:00,https://vimeo.com/660460071
2021 College Championships Women's Final: Washington vs. North Carolina,2021-12-27T16:56:06+00:00,https://vimeo.com/660456400
2021 College Championships Men's Semifinal: Brown vs. North Carolina,2021-12-27T16:35:26+00:00,https://vimeo.com/660452308
2021 National Championships Women’s Final: Boston Brute Squad vs. San Francisco Fury,2021-12-23T22:18:11+00:00,https://vimeo.com/659788519
Mixed Semi Finals Madison NOISE vs. Michigan Hybrid,2021-10-24T21:28:39+00:00,https://vimeo.com/638442309
2021 National Championships Mixed Final: Michigan Hybrid vs. Seattle BFG,2021-10-24T18:55:36+00:00,https://vimeo.com/638418090
2021 National Championships Men’s Final: New York PoNY vs. Raleigh Ring of Fire,2021-10-24T04:41:45+00:00,https://vimeo.com/638283285
2021 National Championships Women’s Semifinal: Boston Brute Squad vs. Denver Molly Brown,2021-10-24T02:32:08+00:00,https://vimeo.com/638269490
2021 National Championships Women’s Semifinal: Raleigh Phoenix vs. San Francisco Fury,2021-10-23T22:55:56+00:00,https://vimeo.com/638247842
2021 National Championships Mixed Semifinal: Madison NOISE vs. Michigan Hybrid,2021-10-23T21:26:56+00:00,https://vimeo.com/638237006
2021 National Championships Men’s Semifinal: New York PoNY vs. Seattle Sockeye,2021-10-23T18:58:17+00:00,https://vimeo.com/638216775
2021 Pro Championships Women's Semifinal: Portland Schwa vs. Boston Brute Squad,2021-09-16T20:20:30+00:00,https://vimeo.com/606831348
2021 Pro Championships Women's Final: Denver Molly Brown vs. Boston Brute Squad,2021-09-16T19:50:29+00:00,https://vimeo.com/606811311
