title,published_at,url
San Francisco Mischief vs Philadelphia AMP -- Mixed 2019 National Championship,2020-01-16T23:41:36Z,https://www.youtube.com/watch?v=7UePxMZhmXQ
Chicago Machine vs Seattle Sockeye -- Men's 2019 National Championship,2020-01-16T23:18:35Z,https://www.youtube.com/watch?v=4I8swqG5WuE
Toronto 6ixers vs Boston Brute Squad -- Women's 2019 National Championship,2020-01-16T22:43:40Z,https://www.youtube.com/watch?v=J3sDoRr50jk
Raleigh Ring of Fire vs Seattle Sockeye -- Men's Semi 2019 National Championships,2020-01-16T21:08:32Z,https://www.youtube.com/watch?v=n747DJQIqzY
Chicago Machine vs New York PoNY -- Men's Semi 2019 National Championships,2020-01-16T20:33:07Z,https://www.youtube.com/watch?v=k6LRV8zBA78
Fort Collins Shame. vs Philadelphia AMP -- Mixed Semi 2019 National Championships,2020-01-16T20:07:55Z,https://www.youtube.com/watch?v=HrHWyUFNV8g
Boston Brute Squad vs San Francisco Fury -- Women's Semi 2019 National Championships,2020-01-16T19:27:27Z,https://www.youtube.com/watch?v=8uw_eDeOQlE
Men's Highlight Reel--2019 National Championships,2019-11-15T16:31:33Z,https://www.youtube.com/watch?v=zt8jq7EaWxw
Mixed Highlight Reel--2019 National Championships,2019-11-12T17:30:05Z,https://www.youtube.com/watch?v=jDI2OAlSvpA
Women's Highlight Reel--2019 National Championships,2019-11-05T19:12:48Z,https://www.youtube.com/watch?v=TpPyQ6xiorg
San Francisco Mischief vs Minneapolis Drag'N Thrust--Mixed Semifinal 2019 National Championships,2019-10-26T19:24:02Z,https://www.youtube.com/watch?v=vaGQuel2lNY
Portland Schwa vs Toronto 6ixers--Women's Semifinal 2019 National Championships,2019-10-26T18:36:21Z,https://www.youtube.com/watch?v=0Hb-wdQR6lQ
Minneapolis Sub Zero vs San Francisco Revolver--Men's Fifth-Place Semi 2019 National Championships,2019-10-26T00:50:42Z,https://www.youtube.com/watch?v=_9Nbde5VxSs
Seattle Mixtape vs Minneapolis Drag'N Thrust--Mixed Quarterfinal 2019 National Championships,2019-10-25T22:56:09Z,https://www.youtube.com/watch?v=ujAw5Qdtj38
Portland Rhino Slam! vs New York PoNY--Men's Quarterfinal 2019 National Championships,2019-10-25T22:55:01Z,https://www.youtube.com/watch?v=C1BgMTaUs0E
Minneapolis Sub Zero vs Seattle Sockeye--Men's Quarterfinal 2019 National Championships,2019-10-25T20:49:57Z,https://www.youtube.com/watch?v=vgOZ85uLBsY
Raleigh Phoenix vs Boston Brute Squad-- Women's Quarterfinal 2019 National Championships,2019-10-25T20:25:37Z,https://www.youtube.com/watch?v=_bqoExXmYXo
Minneapolis Drag'N Thrust vs Boston Slow White--Mixed Pre-Quarterfinal 2019 National Championships,2019-10-25T18:09:53Z,https://www.youtube.com/watch?v=tjQcHO_VX20
Portland Schwa vs Vancouver Traffic-- Women's Pre-Quarterfinal 2019 National Championships,2019-10-25T17:40:13Z,https://www.youtube.com/watch?v=Z6pv1tNSwaY
Chicago Machine vs Washington D.C. Truck Stop--2019 National Championships,2019-10-25T00:47:26Z,https://www.youtube.com/watch?v=l0A3wvqIN64
Washington D.C. Scandal vs Seattle Riot--2019 National Championships,2019-10-25T00:43:04Z,https://www.youtube.com/watch?v=f-FPDRQVOfI
Vancouver Furious vs So Cal Condors--2019 National Championships,2019-10-24T22:31:54Z,https://www.youtube.com/watch?v=Q4zPvhsJq48
Durham Toro vs Washington D.C. Space Heater--2019 National Championships,2019-10-24T22:19:36Z,https://www.youtube.com/watch?v=wG6fJSRN6ug
San Diego Wildfire vs Raleigh Phoenix--2019 National Championships,2019-10-24T20:05:47Z,https://www.youtube.com/watch?v=406HPQkw0RA
Fort Collins shame. vs Boston Slow White--2019 National Championships,2019-10-24T19:52:35Z,https://www.youtube.com/watch?v=sslzkFQ_kmA
Boston Snake Country vs Philadelphia AMP--2019 National Championships,2019-10-24T18:01:22Z,https://www.youtube.com/watch?v=75b8HY-m1rc
Austin Doublewide vs Raleigh Ring of Fire--2019 National Championships,2019-10-24T17:53:52Z,https://www.youtube.com/watch?v=gBZfep7aSMk
Denver Molly Brown vs San Francisco Fury--2019 Pro Championships Women's Final,2019-10-04T20:36:39Z,https://www.youtube.com/watch?v=D77LdVg0kMM
Minneapolis Drag'N Thrust vs Philadelphia AMP--2019 Pro Championships Mixed Final,2019-10-04T20:29:50Z,https://www.youtube.com/watch?v=vz_fDbiRhmk
Chicago Machine vs New York PoNY--2019 Pro Championships Men's Final,2019-10-04T20:18:33Z,https://www.youtube.com/watch?v=FWRT-EiV9mY
Seattle Mixtape vs Minneapolis Drag'N Thrust--2019 U.S. Open Club Championships Mixed Final,2019-09-19T00:01:17Z,https://www.youtube.com/watch?v=ms5Tr4Bu454
New York PoNY vs Seattle Sockeye--2019 U.S. Open Club Championships Men's Final,2019-09-18T23:50:37Z,https://www.youtube.com/watch?v=S07L-ahFKog
Medellin Revolution vs Boston Brute Squad--2019 U.S. Open Club Championships Women's Final,2019-09-18T23:41:02Z,https://www.youtube.com/watch?v=yjYc9tSxrUQ
Boston Snake Country vs Minneapolis Drag'N Thrust--2019 U.S. Open Club Championships Mixed Semi,2019-09-18T23:23:30Z,https://www.youtube.com/watch?v=xj_eODV_Hho
San Francisco Mischief vs Seattle Mixtape--2019 U.S. Open Club Championships Mixed Semi,2019-09-18T23:13:27Z,https://www.youtube.com/watch?v=9ZPiVLQhqME
New York PoNY vs Washington D.C. Truck Stop--2019 U.S. Open Club Championships Men's Semi,2019-09-18T22:55:45Z,https://www.youtube.com/watch?v=X-UzS0s7iqY
Medellin Revolution vs Seattle Riot--2019 U.S. Open Club Championships Women's Semi,2019-09-18T22:45:01Z,https://www.youtube.com/watch?v=07l-ujpx2lE
2019 Pro Championships,2019-09-10T18:52:02Z,https://www.youtube.com/watch?v=hq6EX8n1fZk
Tipped Disc--2019 Pro Championships,2019-09-04T14:28:27Z,https://www.youtube.com/watch?v=RyWkhjshdMU
Skying D--2019 Pro Championships,2019-09-03T21:14:22Z,https://www.youtube.com/watch?v=zNKuZZPb-b4
Valeria Cardenas Assist--2019 Pro Championships,2019-09-03T19:49:38Z,https://www.youtube.com/watch?v=zrr4c52q6Ms
Mickle to Kocher Connection--2019 Pro Championships,2019-09-03T17:37:52Z,https://www.youtube.com/watch?v=EBQOgQkuIlI
Avoided D--2019 Pro Championships,2019-09-03T17:31:04Z,https://www.youtube.com/watch?v=e4v2PZCa6U4
Carolyn Normile Bookends--2019 Pro Championships,2019-09-03T17:26:35Z,https://www.youtube.com/watch?v=SKQbop-1mlM
Seattle Riot vs San Francisco Fury (Women's Semifinal) -- 2019 Pro Championships,2019-09-01T20:38:47Z,https://www.youtube.com/watch?v=bj6nVzp4HA8
Chicago Machine vs Raleigh Ring of Fire (Men's Semifinal) -- 2019 Pro Championships,2019-09-01T18:38:31Z,https://www.youtube.com/watch?v=XFe7_nIp1cU
Denver Love Tractor vs Fort Collins shame. (Mixed Quarterfinal) -- 2019 Pro Championships,2019-09-01T16:30:44Z,https://www.youtube.com/watch?v=L1vjEYRX1oM
DC Truck Stop vs Minneapolis Sub Zero (Men's Quarterfinal) -- 2019 Pro Championships,2019-09-01T14:35:13Z,https://www.youtube.com/watch?v=ppBL6L1T1uw
Boston Snake Country vs Fort Collins shame.--2019 Pro Championships,2019-08-31T22:35:48Z,https://www.youtube.com/watch?v=5j79igxAZ8s
Washington D.C. Space Heater vs Minneapolis Drag'n Thrust--2019 Pro Championships,2019-08-31T20:32:40Z,https://www.youtube.com/watch?v=M-VlDoMk_As
New York PoNY vs Washington D.C. Truck Stop--2019 Pro Championships,2019-08-31T18:36:17Z,https://www.youtube.com/watch?v=5avNf6QJpbw
Raleigh Phoenix vs Boston Brute Squad--2019 Pro Championships,2019-08-31T16:40:18Z,https://www.youtube.com/watch?v=aRUsHDD-gjM
Washington D.C. Scandal vs Seattle Riot--2019 Pro Championships,2019-08-31T14:20:49Z,https://www.youtube.com/watch?v=qxqa7XjvJYQ
2019 U.S. Open Club Championships---YCC Division,2019-08-23T19:13:05Z,https://www.youtube.com/watch?v=lqvNti08PxA
Seattle Mixtape vs Denver Love Tractor--2019 Pro-Elite Challenge Mixed Final,2019-08-22T15:37:41Z,https://www.youtube.com/watch?v=xYaeKHPej3g
Washington D.C. Scandal vs Denver Molly Brown---2019 Pro-Elite Challenge Women's Final,2019-08-22T15:36:26Z,https://www.youtube.com/watch?v=0aWwGodATqg
Washington D.C. Truck Stop vs Seattle Sockeye---2019 Pro-Elite Challenge Men's Final,2019-08-22T15:35:36Z,https://www.youtube.com/watch?v=KyPOL4f6HtA
Washington D.C. Rally vs Montana Moondog---2019 Select-Flight Invite West Mixed Final,2019-08-22T15:27:02Z,https://www.youtube.com/watch?v=CxIMWcW2afY
Columbus Rival vs Seattle Underground---2019 Select-Flight Invite East Women's Final,2019-08-22T15:25:00Z,https://www.youtube.com/watch?v=A8yKzj4x-qk
Vancouver Furious George vs Toronto GOAT---2019 Select-Flight Invite East Men's Final,2019-08-22T15:23:27Z,https://www.youtube.com/watch?v=ltMG5bDChlo
Boston Siege vs San Diego Wildfire--2019 Elite-Select Women's Final,2019-08-22T15:20:43Z,https://www.youtube.com/watch?v=fs-8rRvU8SU
2019 U.S. Open Club Championships--ICC Division,2019-08-19T17:44:59Z,https://www.youtube.com/watch?v=qYqLHIYJcS4
Men's Final -- 2019 Elite-Select Challenge,2019-08-18T21:34:00Z,https://www.youtube.com/watch?v=WRBQ8hrVDbQ
2019 U.S. U-24 National Team Part 2,2019-08-09T18:59:10Z,https://www.youtube.com/watch?v=guJ_aFEUFT0
Layout Score--2019 U.S. Open Club Championships,2019-08-08T21:22:43Z,https://www.youtube.com/watch?v=jQrv5LiDd6Y
Huck Score--2019 U.S. Open Club Championships,2019-08-08T21:20:33Z,https://www.youtube.com/watch?v=YhJ3B7X8w0U
Dime Throw--2019 U.S. Open Club Championships,2019-08-08T21:17:52Z,https://www.youtube.com/watch?v=mMTiMzCYPCk
