title,published_at,url
Truckstop vs Sockeye | Men's Pre-Quarterfinals at 2024 Club National Championships,2024-10-26T07:06:52Z,https://www.youtube.com/watch?v=Y8wMkdIsWQU
Garden State Ultimate | 2024 Elite-Select Challenge Highlights,2024-08-24T16:04:30Z,https://www.youtube.com/watch?v=aPGAoqhthOc
Roots of Rhythm vs UPP | Game 3 of 2024 MCUDL A-League Final,2024-08-22T10:35:55Z,https://www.youtube.com/watch?v=Cd5SIbxttGQ
Roots of Rhythm vs UPP | Game 2 of 2024 MCUDL A-League Final,2024-08-21T06:37:11Z,https://www.youtube.com/watch?v=uUck03c6m4c
Graphoon vs The Most Pink | 2024 MCUDL Mixed League Finals,2024-08-16T05:17:15Z,https://www.youtube.com/watch?v=0U3YwpENLSs
Roots of Rhythm vs UPP | Game 1 of 2024 MCUDL A-League Final,2024-08-14T05:48:12Z,https://www.youtube.com/watch?v=b-t0Af3Jkfg
MCUDL 2024 A-League Semifinals,2024-08-13T07:56:53Z,https://www.youtube.com/watch?v=1Wjy7tV83JI
FOUR vs Juice | 2024 MCUDL Men's League Finals,2024-08-06T05:54:30Z,https://www.youtube.com/watch?v=NICoywP8OSU
Pittsburgh vs UMass | Pool Play at 2024 Men's College National Championships,2024-07-24T07:29:15Z,https://www.youtube.com/watch?v=xy-7Cc0DxeM
Pittsburgh vs Ottawa| Pool Play at 2024 Men's College National Championships,2024-07-24T06:06:50Z,https://www.youtube.com/watch?v=rg3VByfeBMs
Roots of Rhythm vs Double Dutch | 2024 MCUDL A League,2024-07-24T04:04:54Z,https://www.youtube.com/watch?v=GufuAwin5-k
Garden State Ultimate | 2024 Pro-Elite East Challenge Highlights,2024-07-18T01:39:42Z,https://www.youtube.com/watch?v=sxuEoYAwwao
Garden State Ultimate | 2024 Phantom Invite Champions,2024-06-25T19:18:12Z,https://www.youtube.com/watch?v=S17sF2gFcik
Roots of Rhythm vs Uñited Postal Partñership | 2024 MCUDL A League,2024-06-19T05:24:53Z,https://www.youtube.com/watch?v=WQve_4-yAj4
Philadelpia AMP vs Boston Sprocket | 2024 Loco Round Robin,2024-06-17T03:17:14Z,https://www.youtube.com/watch?v=lRwBsNfKPw0
Westfield High School vs Montclair High School | 2024 NJ Boy's State Championships,2024-06-10T04:29:39Z,https://www.youtube.com/watch?v=tkdMIfXcHXs
Colorado vs Penn State | Pool Play at 2024 Men's College National Championships,2024-06-03T02:38:00Z,https://www.youtube.com/watch?v=ggZKOCydALU
Penn State vs Vermont | Pool Play at 2024 Men's College National Championships,2024-06-02T04:04:08Z,https://www.youtube.com/watch?v=EgblUSi0MTE
Colorado vs Vermont | Pool Play at 2024 Men's College National Championships,2024-06-02T03:38:46Z,https://www.youtube.com/watch?v=Hn8Px71HHUQ
Pittsburgh vs Penn State | 2024 Men's Ohio Valley Regionals Finals,2024-06-02T02:04:05Z,https://www.youtube.com/watch?v=YeUYOE47uk0
Pittsburgh vs California | Pool Play at 2024 Men's College National Championships,2024-06-02T02:03:58Z,https://www.youtube.com/watch?v=yUycB1pNRv0
Penn State vs Cal Poly SLO | Pool Play at 2024 Men's College National Championships,2024-06-02T02:03:54Z,https://www.youtube.com/watch?v=StpZGAWbGIw
Colorado vs Minnesota | Quarterfinals at 2024 Men's College National Championships,2024-05-27T06:36:44Z,https://www.youtube.com/watch?v=NwAP8gCzAMc
Colorado vs Minnesota Highlights | 2024 College National Championships Quarterfinal,2024-05-27T04:33:16Z,https://www.youtube.com/watch?v=piVNB5nvX8M
