title,published_at,url
Grace vs Ragtag | Pool Play | Wesleyan Cooldown 2019,2025-01-25T05:04:07Z,https://www.youtube.com/watch?v=wIOqCImP6iI
Michigan B vs Ragtag | Pool Play | Wesleyan Cooldown 2019,2025-01-25T04:53:34Z,https://www.youtube.com/watch?v=OoYSaEzkPWk
Northwestern X vs Ragtag | SemiFinals | Windy City Invite 2019,2025-01-25T04:23:02Z,https://www.youtube.com/watch?v=jhCwJl8E_3Q
Valparaiso vs Ragtag | Quarterfinals | Windy City Invite 2019,2025-01-25T04:08:07Z,https://www.youtube.com/watch?v=4v3uUKvlE5Q
Nain Rouge vs Haymaker | Pool Play | Great Lakes Regionals 2019,2025-01-25T02:30:31Z,https://www.youtube.com/watch?v=cHxwc6YtbO0
Northwestern Y vs Ragtag | Pre-Quarterfinals | Windy City Invite 2019,2025-01-25T02:29:16Z,https://www.youtube.com/watch?v=kgILpq1lquI
Notre Dame vs Ragtag | Pool Play | Windy City Invite 2019,2025-01-25T02:24:14Z,https://www.youtube.com/watch?v=Jm-caRjIO-w
Bradley University vs Ragtag | Pool Play | Windy City Invite 2019,2025-01-25T02:20:33Z,https://www.youtube.com/watch?v=gH2cxby5jSY
Carthage Coll vs Ragtag | Pool Play | Windy City Invite 2019,2025-01-25T02:14:58Z,https://www.youtube.com/watch?v=J91hwAGLw1s
Superior vs Red Hots | Pool Play | YCC 2019,2025-01-25T01:56:47Z,https://www.youtube.com/watch?v=KlLQErAk8rc
Black Market vs Haymaker | Quarterfinals | Great Lakes Regionals 2019,2025-01-25T01:40:32Z,https://www.youtube.com/watch?v=5_uHSTPHrss
Black Market II vs Haymaker | Pool Play | Great Lakes Regionals 2019,2025-01-25T01:36:13Z,https://www.youtube.com/watch?v=-GnN65teJyY
Machine vs Haymaker | Pool Play | Great Lakes Regionals 2019,2025-01-25T01:29:26Z,https://www.youtube.com/watch?v=btAP008fvq8
Black Lung vs Haymaker | Pool Play | Great Lakes Regionals 2019,2025-01-25T01:18:18Z,https://www.youtube.com/watch?v=nhOeA9dsbg8
Imperial vs Haymaker | 5th Place Bracket | Cooler Classic 2019,2025-01-25T00:51:46Z,https://www.youtube.com/watch?v=ljjb4KGRGzI
MKE vs Haymaker | Quarterfinals | Cooler Classic 2019,2025-01-25T00:44:48Z,https://www.youtube.com/watch?v=7w31LDms2Jg
The Body vs Haymaker | Pool Play | Cooler Classic 2019,2025-01-25T00:40:56Z,https://www.youtube.com/watch?v=vEm7gxP_F_o
Scythe vs Haymaker | 5th Place Game | Cooler Classic 2019,2025-01-25T00:35:15Z,https://www.youtube.com/watch?v=l01ZWS793TA
Scythe vs Haymaker | Pool Play | Cooler Classic 2019,2025-01-25T00:28:09Z,https://www.youtube.com/watch?v=pMUdDUglDAQ
MomINtuM vs Haymaker | Pool Play | Down With The Clown 2019,2025-01-25T00:11:30Z,https://www.youtube.com/watch?v=NV7A37GERPw
Greater Gary Goblins X vs Haymaker | Pool Play | Down With The Clown 2019,2025-01-25T00:06:36Z,https://www.youtube.com/watch?v=iz2vEMx1tJ8
Streetgang vs Haymaker | 3rd Place Game | 2019 Select Flight Invite West,2025-01-24T23:57:21Z,https://www.youtube.com/watch?v=m0VnlqRCgP8
Streetgang vs Haymaker | Pool Play | 2019 Select Flight Invite West,2025-01-24T23:49:57Z,https://www.youtube.com/watch?v=v2_gu8jkReE
MomINtuM vs Haymaker | 2nd Place Bracket | 2019 Central Plains Sectionals,2025-01-24T23:44:46Z,https://www.youtube.com/watch?v=slVBrAk-2Qs
Nasty Girls vs Haymaker | Pool Play | 2019 Central Plains Sectionals,2025-01-24T23:38:50Z,https://www.youtube.com/watch?v=EegMDKSXegg
Black Market 2 vs Haymaker | Pool Play | 2019 Central Plains Sectionals,2025-01-24T23:31:15Z,https://www.youtube.com/watch?v=jCrDEByJ7t8
Black Market vs Haymaker | Pool Play | 2019 Central Plains Sectionals,2025-01-24T23:22:37Z,https://www.youtube.com/watch?v=aGfF3DbEo1A
Black Market vs Haymaker | 2nd Place Game | 2019 Central Plains Sectionals,2025-01-24T23:17:23Z,https://www.youtube.com/watch?v=lKGvrMby_Rg
Bird Patrol vs Haymaker | Pool Play | 2019 Central Plains Sectionals,2025-01-24T23:12:44Z,https://www.youtube.com/watch?v=7phzzEr-GvI
Practice Squad (Draper) Vs Bonneville FC (Shoreline Trail) - 2024 Big Sky Sectionals - Pool Play,2025-01-24T03:57:58Z,https://www.youtube.com/watch?v=a8Wflnx7aGg
Fat Stacks (St George) Vs Bonneville FC (Shoreline Trail) - 2024 Big Sky Sectionals - Pool Play,2025-01-24T03:57:54Z,https://www.youtube.com/watch?v=ZjIMxwN4ZAg
Sawtooth (Boise) Vs Bonneville FC (Shoreline Trail) - 2024 Big Sky Sectionals - Pool Play,2025-01-24T03:57:50Z,https://www.youtube.com/watch?v=A582E6WQqAc
Shrimp (Salt Lake) Vs Bonneville FC (Shoreline Trail) - 2024 Big Sky Sectionals - 1st Place Game,2025-01-24T03:57:36Z,https://www.youtube.com/watch?v=DS02o1Ee4Mw
PowderHogs (Salt Lake) Vs Bonneville FC (Shoreline Trail) - 2024 Big Sky Sectionals - 2nd Place Game,2025-01-24T03:57:21Z,https://www.youtube.com/watch?v=82N4NLlvJ2E
CLE Smokestack vs Haymaker | Semifinals | 2019 Select Flight Invite West,2025-01-24T01:27:14Z,https://www.youtube.com/watch?v=rOcDyUTbyqQ
El Niño vs Haymaker | Pool Play | 2019 Select Flight Invite West,2025-01-24T01:21:41Z,https://www.youtube.com/watch?v=1lrpTQ6UMho
Daybreak vs Haymaker | Pool Play |  2019 Select Flight Invite West,2025-01-24T01:14:58Z,https://www.youtube.com/watch?v=-NaD8n6dGm8
MKE vs Haymaker | Quarterfinals | 2019 Select Flight Invite West,2025-01-24T01:08:40Z,https://www.youtube.com/watch?v=dkKyuW9SBRQ
MKE vs Haymaker | Pool Play | 2022 Mallard Warmup,2025-01-24T00:59:58Z,https://www.youtube.com/watch?v=Xd1lgpNJKmQ
Raleigh-Durham United vs Haymaker | Pool Play | 2022 Select Flight Invite East,2025-01-24T00:51:14Z,https://www.youtube.com/watch?v=LyH1P7fBus0
Vault vs Haymaker | Pool Play | 2022 Select Flight Invite East,2025-01-24T00:42:36Z,https://www.youtube.com/watch?v=VnmBKpQBuh4
Shade vs Haymaker | Placement Bracket | 2022 Select Flight Invite East,2025-01-24T00:30:38Z,https://www.youtube.com/watch?v=4IIat5vkaDs
Mallard vs Haymaker | Placement Bracket | 2022 Select Flight Invite East,2025-01-24T00:22:50Z,https://www.youtube.com/watch?v=ybwSHjwAUQw
Lost Boys vs Haymaker | Placement Bracket |  2022 Select Flight Invite East,2025-01-24T00:16:39Z,https://www.youtube.com/watch?v=GnvhM78C7Iw
CCC vs Haymaker | Pool Play | 2022 Mallard Warmup,2025-01-24T00:08:10Z,https://www.youtube.com/watch?v=FvDBVDTzq6Y
Blueprint vs Haymaker | Pool Play | 2022 Select Flight Invite East,2025-01-23T23:39:33Z,https://www.youtube.com/watch?v=375fB1ezA9w
Truck Stop (Washington DC) Vs Sockeye (Seattle) - 2024 Club Nationals - Pre Quarters,2024-10-31T11:01:13Z,https://www.youtube.com/watch?v=xPZOsJ03H4c
Ring of Fire (Raleigh) Vs Mallard (Minneapolis) - 2024 Club Nationals - Pool Play,2024-10-30T11:01:18Z,https://www.youtube.com/watch?v=yflCJ8jwGMM
BENT (New York) Vs Nemesis (Chicago) - 2024 Club Nationals - Pro Flight Play In Quarterfinals,2024-10-29T17:55:15Z,https://www.youtube.com/watch?v=bW9NYtLlpXg
Revolver (San Francisco) Vs Doublewide (Austin) - 2024 Club Nationals - Pool Play,2024-10-28T11:01:05Z,https://www.youtube.com/watch?v=r4tdOdJnTFM
Chain Lightning (Atlanta) Vs Furious George (Vancouver) - 2024 Club Nationals - Pool Play,2024-10-26T03:55:35Z,https://www.youtube.com/watch?v=1Tu8mVBYIDU
Molly Brown (Denver/Boulder) Vs 6ixers (Toronto) - 2024 Club Nationals - Pool Play,2024-10-25T07:43:36Z,https://www.youtube.com/watch?v=JTxe14ljkok
Furious George (Vancouver) VS Bonneville FC (Shoreline Trail) - 2024 Northwest Regionals - Pool Play,2024-10-22T23:54:26Z,https://www.youtube.com/watch?v=pJuVLPMtayI
Dark Star (Eugene) VS Bonneville FC (Shoreline Trail) - 2024 Northwest Regionals - 3rd Place Semis,2024-10-22T23:54:20Z,https://www.youtube.com/watch?v=Tt3bXNJ6n0c
Furious George (Vancouver) VS Bonneville FC (Shoreline Trail) - 2024 NW Regionals - 3rd Place Finals,2024-10-22T23:54:10Z,https://www.youtube.com/watch?v=Qcy4UkV12kg
Shrimp (Salt Lake) VS Bonneville FC (Shoreline Trail) - 2024 Northwest Regionals - 4th Place G2G,2024-10-22T23:53:56Z,https://www.youtube.com/watch?v=n9nd0FP4dp8
Salt Lake Shrimp Vs Austin Riverside - 2024 Ski Town Classic - Finals,2024-08-22T12:12:48Z,https://www.youtube.com/watch?v=Vf-OW-9CIuo
Huntsville Space Force Vs Logan Quick Draw - 2024 Ski Town Classic - Semifinals,2024-08-22T01:25:36Z,https://www.youtube.com/watch?v=DwOtFGCpfoM
Denver Fungi Vs Broomfield Carbon - 2024 Ski Town Classic - Pre-Quarters,2024-08-21T13:23:54Z,https://www.youtube.com/watch?v=WCllJ43-7VA
Los Angeles Rampage Vs Sunnyvale Void Cat Rewind - 2024 Ski Town Classic - Quarterfinals,2024-08-21T00:55:28Z,https://www.youtube.com/watch?v=4nJSwfBYdCA
Huntsville Space Force Vs Denver Space Ghosts - 2024 Ski Town Classic - Crossover Game,2024-08-20T16:30:53Z,https://www.youtube.com/watch?v=kDmYWcNwaQU
Salt Lake Shrimp Vs Davis Green River Swordfish - 2024 Ski Town Classic - Pool Play,2024-08-20T02:19:47Z,https://www.youtube.com/watch?v=dfnGrMArQYU
Denver Space Ghosts Vs Los Angeles Family Style - 2024 Ski Town Classic - Pool Play,2024-08-19T22:21:17Z,https://www.youtube.com/watch?v=JyFQlBjEBbY
Portland Rhino Slam! Vs San Francisco Revolver - 2024 US Open - Quarterfinals,2024-08-09T14:00:42Z,https://www.youtube.com/watch?v=iWrF4S3TkoU
New York PoNY Vs Chicago Machine - 2024 US Open - Fifth Place Semifinals,2024-08-08T13:02:38Z,https://www.youtube.com/watch?v=2JNbkCeh6cs
New York PoNY Vs San Francisco Revolver - 2024 US Open - Seventh Place Game,2024-08-07T07:04:20Z,https://www.youtube.com/watch?v=wdPVg4t5Zvw
New York BENT Vs Team Canada Women - 2024 US Open - Fifth Place Semifinals,2024-08-06T06:46:36Z,https://www.youtube.com/watch?v=EwsxVM5PUVA
San Francisco Revolver Vs Chicago Machine - 2024 US Open - Crossover Game,2024-08-05T21:34:09Z,https://www.youtube.com/watch?v=cDNi0bEUD9E
Colorado Johnny Bravo Vs San Francisco Revolver - 2024 US Open - Pool Play,2024-08-05T15:29:10Z,https://www.youtube.com/watch?v=W4xx3Gqz3As
Denver Molly Brown Vs San Diego Flipside - 2024 US Open - Pool Play,2024-08-04T13:43:48Z,https://www.youtube.com/watch?v=x6gpV-z7FIo
Vancouver Furious George vs San Francisco Revolver (2024 Pro Elite Challenge - West - Quarterfinals),2024-07-17T14:30:17Z,https://www.youtube.com/watch?v=iI0IV2enZaM
Vancouver Traffic vs Seattle Riot (2024 Pro Elite Challenge - West - Fifth Place Game),2024-07-17T03:08:13Z,https://www.youtube.com/watch?v=eDeMA_LH6RU
San Francisco Revolver vs SoCal Condors (2024 Pro Elite Challenge - West - Crossover Game),2024-07-16T16:03:09Z,https://www.youtube.com/watch?v=IqTkNakA9Qo
Portland Rhino Slam! vs Minneapolis Mallard (2024 Pro Elite Challenge - West - Pool Play),2024-07-16T07:24:19Z,https://www.youtube.com/watch?v=Rprsy2Bwwyw
Ann Arbor Hybrid vs Chicago RAMP (2023 Great Lakes Regionals Semifinals),2024-07-01T16:00:36Z,https://www.youtube.com/watch?v=dR0ggNBx1xQ
Chicago Parlay vs Chicago RAMP (2023 Great Lakes Regionals 2nd Place Semifinal),2024-07-01T10:00:00Z,https://www.youtube.com/watch?v=-OSPClw88DI
Illinois Rise vs Brigham Young CHI (2023 Florida Warm Up Match Play),2024-07-01T03:00:27Z,https://www.youtube.com/watch?v=vGPf2kbeLro
Virginia Tech Burn vs Brigham Young CHI (2023 Florida Warm Up Match Play),2024-06-30T22:00:11Z,https://www.youtube.com/watch?v=ARd-xeRU11Q
Texas TUFF vs Brigham Young CHI (2023 Centex Showcase Game),2024-06-30T16:00:19Z,https://www.youtube.com/watch?v=I11XY-YDq04
Georgia Tech Tribe vs Brigham Young CHI (2023 Centex Showcase Game),2024-06-30T10:00:23Z,https://www.youtube.com/watch?v=UrmeIwqEa5g
Texas A&M (Dozen) vs Brigham Young CHI (2024 Centex Showcase Game),2024-06-29T22:00:03Z,https://www.youtube.com/watch?v=47PEdaM0kDo
Texas TUFF vs Brigham Young CHI (2024 Centex Showcase Game),2024-06-29T16:00:27Z,https://www.youtube.com/watch?v=bo18zvsSDEA
Colorado State Hibida vs Brigham Young CHI (2024 Centex Showcase Game),2024-06-29T10:00:07Z,https://www.youtube.com/watch?v=4k2HQ3ZBxH4
Brown Brownian Motion vs Brigham Young CHI (2023 Florida Warm Up Match Play),2024-06-28T21:17:08Z,https://www.youtube.com/watch?v=UxmKobN9uSQ
Pittsburgh En Sabah Nur vs Brigham Young CHI (2023 Florida Warm Up Match Play),2024-06-27T05:00:37Z,https://www.youtube.com/watch?v=xpkfwe9yvf4
Vermont Chill vs Brigham Young CHI (2023 Florida Warm Up Match Play),2024-06-27T03:00:12Z,https://www.youtube.com/watch?v=MFRx7ZtC3Jk
Minnesota Grey Duck vs Vermont Chill (2022 College Nationals Pre-Quarters),2024-06-27T01:00:22Z,https://www.youtube.com/watch?v=qeAlnEfgkFY
Washington University Contra vs Colorado Mamabird (2022 College Nationals Pool Play),2024-06-26T22:00:29Z,https://www.youtube.com/watch?v=sHuyPxwyQwE
North Carolina State Alpha vs Colorado Mamabird (2022 College Nationals Pool Play),2024-06-26T20:00:09Z,https://www.youtube.com/watch?v=DvdhyhuDLoc
Carleton CUT vs Brigham Young CHI (2023 Florida Warm Up Match Play),2024-06-26T18:00:29Z,https://www.youtube.com/watch?v=tqczZI_LG5g
Colorado Mamabird vs Brigham Young CHI (2022 Showcase Game),2024-06-26T16:00:07Z,https://www.youtube.com/watch?v=3dwS8SJsCqY
Tufts EWO vs Brigham Young CHI (2020 Queen City Tune Up Pool Play),2024-06-26T14:00:36Z,https://www.youtube.com/watch?v=g9q-h1BKgh0
Duke Swerve vs Brigham Young CHI (2020 Queen City Tune Up Pool Play),2024-06-26T12:01:01Z,https://www.youtube.com/watch?v=pNx-pfCkTPI
Clemson Tiger Lilies vs Brigham Young CHI (2020 Queen City Tune Up Pool Play),2024-06-26T05:00:36Z,https://www.youtube.com/watch?v=vf7Hrcnoi4s
Colorado Mamabird vs Washington Sundodgers (2022 College Nationals Pool Play),2024-06-26T04:00:28Z,https://www.youtube.com/watch?v=Y6Rgt6-DrxI
Colorado Mamabird vs Brigham Young CHI (2023 Centex Showcase Game),2024-06-26T02:00:15Z,https://www.youtube.com/watch?v=flx30iz4Hss
Cal Poly SLOCORE vs Utah State USULT (2022 College Nationals Pool Play),2024-06-26T00:00:10Z,https://www.youtube.com/watch?v=PlRo06ANvwM
Minneapolis Sub Zero vs New York PoNY (2021 Club Nationals Pool Play),2024-06-25T22:00:36Z,https://www.youtube.com/watch?v=uYY5ERYtZDI
DC Truck Stop vs Chicago Machine (2023 Pro-Champs Pool Play),2024-06-25T20:00:21Z,https://www.youtube.com/watch?v=UwcXIyXbkao
Portland Rhino Slam! vs Seattle Sockeye (2021 Club Nationals Pool Play),2024-06-25T18:00:34Z,https://www.youtube.com/watch?v=q25VhTcEgEg
Raleigh Ring of Fire vs Portland Rhino Slam! (2022 Club Nationals Pool Play),2024-06-25T16:00:52Z,https://www.youtube.com/watch?v=v7CAmFTQd9E
Atlanta Chain Lightning vs Raleigh Ring of Fire (2021 Club Nationals Quarterfinals),2024-06-25T14:00:21Z,https://www.youtube.com/watch?v=EOvjbz2LVpM
Portland Rhino Slam! vs Raleigh-Durham United (2023 Club Nationals Pre-Quarters),2024-06-25T12:00:49Z,https://www.youtube.com/watch?v=kxSaa-Oj20Q
Portland Rhino Slam! vs Chicago Machine (2023 Club Nationals Quarterfinals),2024-06-25T05:58:42Z,https://www.youtube.com/watch?v=W4Q2nG1IDhc
Portland Rhino Slam! vs Chicago Machine (2023 Pro-Champs Pool Play),2024-06-23T23:42:15Z,https://www.youtube.com/watch?v=9j6L3gTV7eo
Minneapolis Sub Zero vs San Francisco Revolver (2023 Club Nationals Pool Play),2024-06-23T23:34:31Z,https://www.youtube.com/watch?v=V_NBC4MA09Y
San Francisco Revolver vs Boston DiG (2023 Club Nationals Pool Play),2024-06-23T23:32:48Z,https://www.youtube.com/watch?v=pR6kY4DfO5Q
San Francisco Revolver vs Utah Pando (2022 US Open Pool Play),2024-06-23T23:30:37Z,https://www.youtube.com/watch?v=oCx_iOw3Ii4
New York PoNY vs Utah Killjoys (2021 Club Nationals Pool Play),2024-06-23T23:24:52Z,https://www.youtube.com/watch?v=2P6zflVdoNs
Atlanta Chain Lightning vs New York PoNY (2022 Club Nationals Quarterfinals),2024-06-23T23:23:10Z,https://www.youtube.com/watch?v=zrhL6wh2Xvg
Pittsburgh Parcha vs Chicago Nemesis (2021 Club Nationals 7th Place Semis),2024-06-23T23:20:43Z,https://www.youtube.com/watch?v=8bdXQRTBxHI
Toronto GOAT vs Chicago Machine (2019 Club Nationals Pool Play),2024-06-23T23:17:13Z,https://www.youtube.com/watch?v=GRSACnkKMLE
DC Truck Stop vs Chicago Machine (2021 US Open Quarterfinals),2024-06-23T23:08:17Z,https://www.youtube.com/watch?v=mnSDo05wgpo
Pittsburgh Temper vs Chicago Machine (2022 Club Nationals Pool Play),2024-06-23T23:04:26Z,https://www.youtube.com/watch?v=D0sOMWlh3pk
Raleigh Ring of Fire vs Chicago Machine (2022 Club Nationals 5th Place Game),2024-06-23T04:34:10Z,https://www.youtube.com/watch?v=2FaWRgf7rbo
Portland Rhino Slam! vs Chicago Machine (2021 Pro-Champs Pool Play),2024-06-22T22:09:36Z,https://www.youtube.com/watch?v=m3SCujZVjOY
Portland Rhino Slam! vs Chicago Machine (2021 Pro-Champs 3rd Place Game),2024-06-22T22:08:20Z,https://www.youtube.com/watch?v=ShWz3FInwsA
San Francisco Revolver vs Chicago Machine (2021 Club Nationals Pre-Quarters),2024-06-22T22:06:37Z,https://www.youtube.com/watch?v=B20qKMpp0oA
New York PoNY vs Chicago Machine (2021 Club Nationals Quarterfinals),2024-06-22T22:05:15Z,https://www.youtube.com/watch?v=AoFTaHLXxYo
Boulder Lotus vs Chicago Machine (2021 Pro-Champs Quarterfinals),2024-06-22T21:55:36Z,https://www.youtube.com/watch?v=mwa3UN2ePEM
Denver Johnny Bravo vs Chicago Machine (2021 Pro-Champs Crossover Game),2024-06-22T21:53:02Z,https://www.youtube.com/watch?v=rRXIVYUCONQ
Denver Inception vs Chicago Machine (2021 Pro-Champs Pool Play),2024-06-22T21:47:21Z,https://www.youtube.com/watch?v=Z3R399odytA
Seattle Emerald City vs Chicago Machine (2021 US Open Pool Play),2024-06-22T21:44:57Z,https://www.youtube.com/watch?v=GlHQfCrnc-A
SoCal Condors vs Chicago Machine (2021 Club Nationals Pool Play),2024-06-22T21:42:41Z,https://www.youtube.com/watch?v=mLgbmayxvCg
