title,published_at,url
Truck Stop Vs Chicago Machine - 2023 ProChamps Pool Play,2023-09-03T20:04:17+00:00,https://vimeo.com/860695816
Rhino Slam! Vs Chicago Machine - 2023 ProChamps Pool Play,2023-09-03T19:21:16+00:00,https://vimeo.com/860689010
Doublewide Vs Chicago Machine - 2023 ProChamps Pool Play,2023-09-03T18:51:19+00:00,https://vimeo.com/860684287
Chain Lightning Vs PoNY - 2023 ProChamps Pool Play,2023-09-03T18:14:37+00:00,https://vimeo.com/860678842
Colorado (Mamabird) vs BYU (CHI) - Centex 2023,2023-03-19T07:54:52+00:00,https://vimeo.com/809449056
Machine Vs Ring of Fire - 2022 Nationals 5th Place Game,2022-10-23T06:04:15+00:00,https://vimeo.com/763051306
Grit Vs Brute Squad - 2022 Nationals Pre-Quarterfinals,2022-10-22T06:28:48+00:00,https://vimeo.com/762868388
PoNY Vs Chain Lightning - 2022 Nationals Quarterfinals,2022-10-22T05:35:13+00:00,https://vimeo.com/762863393
Ring of Fire Vs Rhino Slam! - 2022 Nationals Pool Play,2022-10-21T07:43:06+00:00,https://vimeo.com/762548161
Machine Vs Temper - 2022 Nationals Pool Play,2022-10-21T07:34:21+00:00,https://vimeo.com/762546088
Machine Vs Condors - 2022 Nationals Pool Play,2022-10-21T07:19:18+00:00,https://vimeo.com/762542602
Emerald City Vs Machine - 2022 US Open 7th Place Game,2022-08-08T01:13:33+00:00,https://vimeo.com/737399759
Inception Vs Machine - 2022 US Open Pool Play,2022-08-06T04:25:16+00:00,https://vimeo.com/737052886
Revolver Vs Pando - 2022 US Open Pool Play,2022-08-06T03:55:33+00:00,https://vimeo.com/737049779
DiG Vs Machine - 2022 US Open Crossover Game,2022-08-06T02:54:57+00:00,https://vimeo.com/737043654
Mooncatchers (BEL) Vs GOAT (CAN) - 2022 WFDF WUCC Pre-Quarters,2022-07-28T03:04:00+00:00,https://vimeo.com/734217593
Minnesota Grey Duck vs Vermont Chill - 2022 College Nationals Prequarters,2022-05-30T00:07:08+00:00,https://vimeo.com/715044457
CU Mamabird vs Washington Sundodgers - 2022 College Nationals Pool Play,2022-05-29T11:04:00+00:00,https://vimeo.com/714911704
CU Mamabird vs WashU Contra - 2022 College Nationals Pool Play,2022-05-29T01:07:54+00:00,https://vimeo.com/714843625
CU Mamabird vs NCState Alpha - 2022 College Nationals Pool Play,2022-05-28T13:58:22+00:00,https://vimeo.com/714750188
Cal Poly SLOCORE vs UtahState USULT - 2022 College Nationals Pool Play,2022-05-28T03:33:44+00:00,https://vimeo.com/714669409
BYU CHI vs CU Mamabird,2022-04-10T06:38:51+00:00,https://vimeo.com/697830171
Nemesis Vs Parcha 2021 Nationals 7th Place Semifinals,2021-10-24T01:51:23+00:00,https://vimeo.com/638265597
Ring of Fire Vs Chain Lightning 2021 Nationals Quarterfinals,2021-10-23T14:59:33+00:00,https://vimeo.com/638178937
Machine Vs PoNY 2021 Nationals Quarterfinals,2021-10-23T05:46:22+00:00,https://vimeo.com/638098210
Machine Vs Revolver 2021 Nationals Pre-Quarters,2021-10-23T04:28:26+00:00,https://vimeo.com/638089770
Machine Vs Condors 2021 Club Nationals Pool Play,2021-10-23T02:31:50+00:00,https://vimeo.com/638076593
Sockeye Vs Rhino Slam 2021 Club Nationals Pool Play,2021-10-22T15:05:00+00:00,https://vimeo.com/637909649
PoNY Vs The Killjoys 2021 Club Nationals Pool Play,2021-10-22T10:50:51+00:00,https://vimeo.com/637822260
Sub Zero Vs PoNY 2021 Club Nationals Pool Play,2021-10-22T08:03:24+00:00,https://vimeo.com/637776731
Machine Vs Rhino Slam 2021 Pro Championships 3rd Place Game,2021-09-09T01:29:00+00:00,https://vimeo.com/600655492
Machine Vs Rhino Slam 2021 Pro Championships Pool Play,2021-09-09T00:14:11+00:00,https://vimeo.com/600620502
Machine Vs Lotus 2021 Pro Championships Quarterfinals,2021-09-09T00:13:59+00:00,https://vimeo.com/600620440
Machine Vs Johnny Bravo 2021 Pro Championships Crossover Game,2021-09-08T23:06:10+00:00,https://vimeo.com/600580813
Machine Vs Inception 2021 Pro Championships Pool Play,2021-09-08T21:49:09+00:00,https://vimeo.com/600542998
Bansfield,2021-08-18T16:37:42+00:00,https://vimeo.com/588936784
Machine Vs Truck Stop 2021 US Open Quarterfinals,2021-08-09T02:06:49+00:00,https://vimeo.com/584701716
Machine Vs Emerald City 2021 US Open Pool Play,2021-08-08T02:56:49+00:00,https://vimeo.com/584413592
0202-2020,2020-02-25T08:34:48+00:00,https://vimeo.com/393625420
Machine Vs. GOAT - 2019 USAU Club Nationals,2019-10-25T03:56:14+00:00,https://vimeo.com/368701395
