Mixed Easterns 2016,Club - Mixed ,4,6,2016
Devens,MA,2016-06-04,2016-06-05
https://play.usaultimate.org/events/Mixed-Easterns-2016/schedule/Mixed/Club-Mixed
Slow White,1
FLI,Grand Army.,10,15,"06/04/2016, 15:00",,Final
cluster,Placement Crossovers
7 Express,PleasureTown,13,12,"06/04/2016, 15:00",,Final
Quest,Battleship,15,14,"06/04/2016, 15:00",,Final
Wild Card,Anchor Ultimate,14,15,"06/04/2016, 15:00",,Final
Darkwing,Animals,15,6,"06/04/2016, 15:00",,Final
DTH,Cherry Bomb,15,11,"06/04/2016, 15:00",,Final
Beezer Ultimate,Nautilus,8,15,"06/04/2016, 15:00",,Final
Unlimited Swipes,RUT,15,12,"06/04/2016, 15:00",,Final
HAOS,Providence Mob,15,6,"06/04/2016, 15:00",,Final
Albany Airbenders,Rainbow,8,15,"06/04/2016, 15:00",,Final
Varsity,Enough Monkeys,11,15,"06/04/2016, 15:00",,Final
b,r,e,a,k
brackets,Sunday Brackets
bracket,Elite Championship
Slow White,Metro North,15,11,"06/05/2016, 15:00",Finals,Final
Slow White,Anchor Ultimate,15,5,"06/05/2016, 13:00",Semis,Final
Titan NE,Metro North,10,13,"06/05/2016, 13:00",Semis,Final
Slow White,Wild Card,15,10,"06/05/2016, 11:00",Quarters,Final
Raft Ultimate,Anchor Ultimate,13,15,"06/05/2016, 11:00",Quarters,Final
Titan NE,PleasureTown,15,8,"06/05/2016, 11:00",Quarters,Final
Battleship,Metro North,9,15,"06/05/2016, 11:00",Quarters,Final
Slow White,Sunken Circus,15,5,"06/05/2016, 09:00",Sweet 16,Final
Darkwing,Wild Card,0,1,"06/05/2016, 09:00",Sweet 16,Final
Raft Ultimate,Grand Army.,14,13,"06/05/2016, 09:00",Sweet 16,Final
Anchor Ultimate,Animals,15,10,"06/05/2016, 09:00",Sweet 16,Final
Titan NE,Mixed Nuts,15,10,"06/05/2016, 09:00",Sweet 16,Final
Quest,PleasureTown,0,1,"06/05/2016, 09:00",Sweet 16,Final
7 Express,Battleship,11,13,"06/05/2016, 09:00",Sweet 16,Final
The Bandits,Metro North,2,15,"06/05/2016, 09:00",Sweet 16,Final
bracket,Elite 9th place bracket
Darkwing,7 Express,1,0,"06/05/2016, 15:00",Ninals,Final
Darkwing,Grand Army.,14,12,"06/05/2016, 13:00",Semi-Ninals,Final
Mixed Nuts,7 Express,0,1,"06/05/2016, 13:00",Semi-Ninals,Final
Sunken Circus,Darkwing,0,1,"06/05/2016, 11:00",Quarter-Ninals,Final
Grand Army.,Animals,1,0,"06/05/2016, 11:00",Quarter-Ninals,Final
Mixed Nuts,Quest,1,0,"06/05/2016, 11:00",Quarter-Ninals,Final
7 Express,The Bandits,1,0,"06/05/2016, 11:00",Quarter-Ninals,Final
bracket,Easterns Championship
DTH,Wreckhouse,6,13,"06/05/2016, 15:00",Easterns Finals,Final
Buffalo Lake Effect,DTH,11,15,"06/05/2016, 13:00",Easterns Semis,Final
Wreckhouse,Mild Fart,1,0,"06/05/2016, 13:00",Easterns Semis,Final
Buffalo Lake Effect,Nautilus,1,0,"06/05/2016, 11:00",Easterns Quarters,Final
FLI,DTH,14,15,"06/05/2016, 11:00",Easterns Quarters,Final
Wreckhouse,Cherry Bomb,1,0,"06/05/2016, 11:00",Easterns Quarters,Final
RUT,Mild Fart,0,1,"06/05/2016, 11:00",Easterns Quarters,Final
Buffalo Lake Effect,Albany Airbenders,1,0,"06/05/2016, 09:00",Easterns Sweet 16,Final
Nautilus,Providence Mob,15,4,"06/05/2016, 09:00",Easterns Sweet 16,Final
FLI,Enough Monkeys,15,8,"06/05/2016, 09:00",Easterns Sweet 16,Final
DTH,Beezer Ultimate,15,4,"06/05/2016, 09:00",Easterns Sweet 16,Final
Wreckhouse,Rainbow,15,8,"06/05/2016, 09:00",Easterns Sweet 16,Final
Unlimited Swipes,Cherry Bomb,10,13,"06/05/2016, 09:00",Easterns Sweet 16,Final
HAOS,RUT,0,1,"06/05/2016, 09:00",Easterns Sweet 16,Final
Mild Fart,Varsity,1,0,"06/05/2016, 09:00",Easterns Sweet 16,Final
bracket,Easterns 9th place bracket
Enough Monkeys,Unlimited Swipes,10,11,"06/05/2016, 15:00",Easterns ninals,Final
Providence Mob,Enough Monkeys,0,1,"06/05/2016, 13:00",Easterns semi-ninals,Final
Unlimited Swipes,HAOS,12,9,"06/05/2016, 13:00",Easterns semi-ninals,Final
Albany Airbenders,Providence Mob,14,15,"06/05/2016, 11:00",Easterns quarter-ninals,Final
Enough Monkeys,Beezer Ultimate,15,5,"06/05/2016, 11:00",Easterns quarter-ninals,Final
Rainbow,Unlimited Swipes,8,15,"06/05/2016, 11:00",Easterns quarter-ninals,Final
HAOS,Varsity,1,0,"06/05/2016, 11:00",Easterns quarter-ninals,Final
bracket,Elite 5th place bracket
Wild Card,PleasureTown,15,14,"06/05/2016, 15:00",Elite 5th place game,Final
Wild Card,Raft Ultimate,15,7,"06/05/2016, 13:00",Elite Semi-fivals,Final
PleasureTown,Battleship,1,0,"06/05/2016, 13:00",Elite Semi-fivals,Final
bracket,Easterns 5th place bracket
Nautilus,RUT,0,1,"06/05/2016, 15:00",Easterns 5th place game,Final
Nautilus,FLI,12,11,"06/05/2016, 13:00",Easterns semi-fivals,Final
Cherry Bomb,RUT,7,15,"06/05/2016, 13:00",Easterns semi-fivals,Final
bracket,Elite 3rd place
Anchor Ultimate,Titan NE,0,1,"06/05/2016, 15:00",Elite 3rd place game,Final
bracket,Easterns 3rd place
Buffalo Lake Effect,Mild Fart,1,1,"06/05/2016, 15:00",Easterns 3rd place game,Final
bracket,Elite 7th place
Raft Ultimate,Battleship,0,1,"06/05/2016, 15:00",Elite 7th place game,Final
bracket,Easterns 7th place
FLI,Cherry Bomb,1,0,"06/05/2016, 15:00",Easterns 7th place game,Final
bracket,Elite 13th place 
Sunken Circus,Quest,1,0,"06/05/2016, 15:00",Elite 13th place game,Final
Sunken Circus,Animals,1,0,"06/05/2016, 13:00",Elite 13-16,Final
Quest,The Bandits,1,0,"06/05/2016, 13:00",Elite 13-16,Final
bracket,Easterns 13th place
Albany Airbenders,Rainbow,0,1,"06/05/2016, 15:00",Easterns 13th place game,Final
Albany Airbenders,Beezer Ultimate,1,0,"06/05/2016, 13:00",Easterns 13-16,Final
Rainbow,Varsity,1,0,"06/05/2016, 13:00",Easterns 13-16,Final
bracket,Elite 15th
The Bandits,Animals,0,1,"06/05/2016, 15:00",Elite 15th place game,Final
bracket,Easterns 15th
Varsity,Beezer Ultimate,1,1,"06/05/2016, 15:00",Easterns 15th place game,Final
bracket,Elite 11th place
Grand Army.,Mixed Nuts,9,8,"06/05/2016, 15:00",Elite 11th place game,Final
bracket,Easterns 11th place
Providence Mob,HAOS,0,1,"06/05/2016, 15:00",Easterns 11th place game,Final
b,r,e,a,k
